method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
RuleBased,0,0,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,1,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
RuleBased,0,2,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,3,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,4,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,5,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,6,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
RuleBased,0,7,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,8,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,9,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
RuleBased,0,10,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,11,-41.65,16,1,0,4,2.075,0.21875,2.0
RuleBased,0,12,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
RuleBased,0,13,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,14,-41.65,16,1,0,4,2.075,0.21875,2.0
RuleBased,0,15,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,16,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
RuleBased,0,17,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,18,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,19,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
RuleBased,0,20,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,21,-41.65,16,1,0,4,2.075,0.21875,2.0
RuleBased,0,22,-23.52,12,1,0,4,1.3374999999999997,0.20833333333333334,1.44
RuleBased,0,23,-41.65,16,1,0,4,2.075,0.21875,2.0
RuleBased,0,24,-21.11,11,1,0,4,1.3886363636363637,0.045454545454545456,0.97
