#{"t_start": 1775690545.4971535, "env_id": "None"}
r,l,t
-35.912,56,26.311839
-9.253,150,26.451798
-35.638,150,26.570798
-10.921,150,26.685281
-7.918,150,26.817308
-11.407,150,26.952394
-2.906,51,26.995394
-16.434,150,27.128394
2.651,8,27.136394
-16.805,150,27.265907
-11.352,150,27.384733
1.279,31,27.412735
-8.474,150,27.540735
-29.201,26,27.564748
-18.018,150,27.684744
-9.546,150,27.790861
-9.335,150,27.905872
2.78,3,27.908872
-14.581,150,28.013872
-25.268,150,28.138088
-14.581,150,28.252753
-23.016,150,28.366314
-10.754,150,28.480328
0.685,41,28.514918
-26.167,150,28.629423
-27.313,16,28.647426
-13.294,150,28.781422
-4.208,124,28.884479
-35.93,150,29.004576
-25.739,12,29.015595
-7.531,150,29.156527
-24.359,150,29.311791
-14.063,150,29.454183
-20.049,150,29.59671
-3.551,128,29.704974
0.967,40,29.742409
-8.993,150,29.909942
-2.502,86,30.000048
-11.123,150,30.11615
-12.338,150,30.233151
-25.528,150,30.35415
-30.818,150,30.483309
1.97,8,30.49131
-8.801,150,30.642492
-12.463,150,30.76649
-6.677,150,30.889359
-7.064,150,31.002033
-10.461,150,31.136554
2.177,7,31.141601
-28.968,150,31.249609
-17.624,150,31.371735
-9.749,80,31.439734
-8.132,64,31.495313
1.411,60,31.555638
-24.118,150,31.682331
-22.639,69,31.743763
-14.216,150,31.873117
-20.048,150,31.987807
-20.489,150,32.098711
-4.139,150,32.223961
-26.137,150,32.350135
-23.832,150,32.464314
1.942,6,32.469578
-9.024,150,32.591764
-12.232,150,32.718456
-26.952,14,32.73246
-31.437,150,32.879466
-24.786,150,33.457079
-0.007,81,33.526129
-4.542,150,33.63437
-19.04,150,33.745808
-26.465,150,33.854939
-20.55,150,33.969398
-9.421,150,34.091223
-21.519,150,34.204334
-27.319,150,34.323632
-0.306,84,34.39326
-19.378,150,34.53089
-19.726,150,34.657442
0.413,41,34.694442
-10.934,150,34.824441
-0.067,54,34.866441
-18.324,150,34.980635
-14.809,150,35.100692
-12.519,150,35.224459
-0.434,39,35.261779
-3.479,150,35.379374
-21.125,150,35.492214
-17.155,150,35.600968
-0.869,91,35.67746
-21.731,150,35.790862
-6.193,150,35.90492
-4.324,82,35.97792
-14.683,150,36.092326
-41.355,28,36.117571
-14.001,150,36.237855
-8.839,150,36.353425
-10.022,150,36.477487
-18.214,150,36.598135
-22.065,150,36.711637
-9.728,150,36.835437
-12.831,150,36.964514
-13.717,150,37.086514
-5.909,150,37.218055
-28.725,18,37.235054
-15.757,150,37.347394
-31.073,33,37.379375
-14.238,103,37.466423
0.908,71,37.528789
-24.791,150,37.640085
-24.905,150,37.754406
-11.385,150,37.862401
-18.061,150,37.994619
-10.662,150,38.175323
-18.03,150,38.295397
-20.029,150,38.418396
-12.099,150,38.545448
-16.083,150,38.672814
-0.852,79,38.742828
-11.551,150,38.862587
1.432,36,38.892587
-26.81,14,38.903586
-14.515,150,39.018363
2.321,6,39.023362
-2.156,45,39.056364
-7.864,150,39.172724
2.742,8,39.179723
-24.937,18,39.197043
-0.747,80,39.259376
-15.342,150,39.373376
-12.544,150,39.493527
-1.391,111,39.580838
-8.352,150,39.706833
-13.344,150,39.836561
-15.21,150,39.955584
