method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
QRDQN,2,0,-42.394999999999996,23,1,0,4,1.5858695652173913,0.0,1.8400000000000005
QRDQN,2,1,-28.519999999999996,28,1,0,4,0.8000000000000002,0.0,2.24
QRDQN,2,2,-24.310000000000006,19,1,0,4,0.9763157894736842,0.0,1.5200000000000002
QRDQN,2,3,-25.185000000000002,14,1,0,4,1.401785714285714,0.0,1.1199999999999999
QRDQN,2,4,-59.940000000000026,36,1,0,4,1.486111111111111,0.0,2.8800000000000003
QRDQN,2,5,-63.74000000000001,36,1,0,4,1.5916666666666668,0.0,2.8800000000000003
QRDQN,2,6,-38.614999999999995,21,1,0,4,1.5607142857142857,0.0,1.6800000000000004
QRDQN,2,7,-66.89,41,1,0,4,1.4695121951219512,0.0,3.2800000000000002
QRDQN,2,8,-62.14500000000001,33,1,0,4,1.6916666666666667,0.0,2.64
QRDQN,2,9,-52.815000000000005,41,1,0,4,1.1262195121951217,0.0,3.2800000000000002
QRDQN,2,10,0.74,4,0,1,1,0.025,0.0,0.32
QRDQN,2,11,-63.165000000000006,31,1,0,4,1.8362903225806455,0.0,2.4800000000000004
QRDQN,2,12,0.74,4,0,1,1,0.025,0.0,0.32
QRDQN,2,13,-68.69499999999998,33,1,0,4,1.8901515151515151,0.0,2.64
QRDQN,2,14,-108.93,42,1,0,4,2.4345238095238093,0.0,3.3600000000000003
QRDQN,2,15,-65.80000000000001,30,1,0,4,1.9866666666666666,0.0,2.4000000000000004
QRDQN,2,16,-52.019999999999996,38,1,0,4,1.1973684210526316,0.0,3.0400000000000005
QRDQN,2,17,-106.32500000000005,50,1,0,4,1.9864999999999997,0.0,4.0
QRDQN,2,18,-43.07499999999999,30,1,0,4,1.2291666666666667,0.0,2.4000000000000004
QRDQN,2,19,-65.155,32,1,0,4,1.8398437499999998,0.0,2.56
QRDQN,2,20,-76.315,46,1,0,4,1.5103260869565216,0.0,3.6800000000000006
QRDQN,2,21,-87.45499999999998,47,1,0,4,1.7143617021276594,0.0,3.7600000000000007
QRDQN,2,22,-58.095,38,1,0,4,1.3572368421052632,0.0,3.0400000000000005
QRDQN,2,23,-85.74499999999999,58,1,0,4,1.3521551724137928,0.0,4.640000000000001
QRDQN,2,24,-94.97500000000005,50,1,0,4,1.7595,0.0,4.0
QRDQN,2,25,-40.025,30,1,0,4,1.1275000000000004,0.0,2.4000000000000004
QRDQN,2,26,-58.84,41,1,0,4,1.2731707317073169,0.0,3.2800000000000002
QRDQN,2,27,-54.12000000000001,33,1,0,4,1.4484848484848487,0.0,2.64
QRDQN,2,28,-78.04,41,1,0,4,1.7414634146341461,0.0,3.2800000000000002
QRDQN,2,29,-54.94,51,1,0,4,0.9392156862745097,0.0,4.08
QRDQN,2,30,-48.63499999999999,24,1,0,4,1.778125,0.0,1.92
QRDQN,2,31,-53.83999999999999,31,1,0,4,1.5354838709677419,0.0,2.4800000000000004
QRDQN,2,32,-69.40000000000002,50,1,0,4,1.248,0.0,4.0
QRDQN,2,33,-123.745,53,1,0,4,2.2004716981132075,0.0,4.24
QRDQN,2,34,0.88,3,0,1,0,0.0,0.0,0.24
