#{"t_start": 1775678045.3792155, "env_id": "None"}
r,l,t
-30.688,19,800.582569
-14.56,150,802.165495
-15.579,150,803.596314
-112.444,150,805.294307
-13.824,150,806.971984
-28.66,32,807.291513
2.646,5,807.367408
-24.28,150,808.807041
-22.572,150,810.239336
-29.229,150,811.848353
2.341,5,811.890477
-132.797,150,813.361577
-17.949,150,814.769399
-46.502,83,815.633485
-38.56,52,816.242036
-28.567,55,816.968565
2.328,4,817.015681
-8.441,150,818.527464
-25.408,18,818.734505
-52.919,80,819.521964
-20.857,150,820.925637
-12.018,150,822.666437
-47.666,108,823.989605
-38.334,150,825.487378
-17.326,150,826.921221
-29.834,150,828.596227
-16.307,150,830.069118
-10.094,150,831.464207
-12.212,150,832.959734
-70.007,150,834.805511
-156.302,150,836.338136
-26.389,150,837.760484
-30.575,150,839.178375
-26.294,34,839.505634
-31.858,19,839.703178
-32.995,48,840.164921
-9.752,150,841.811155
-10.958,150,843.26791
-25.122,150,844.77588
-24.898,18,844.945645
-39.957,90,846.096195
-36.167,40,846.548982
-30.331,150,848.069638
-22.707,150,849.525936
-29.915,150,850.921227
-34.494,37,851.385488
-91.944,120,852.902972
-35.119,70,853.668623
-66.494,98,854.578773
-14.769,150,856.057871
-31.069,150,857.660785
-4.42,150,859.152979
-51.357,106,860.137368
-27.398,150,861.658513
-20.017,150,863.582317
-36.644,52,864.261039
-20.056,150,865.806956
-33.376,150,867.321029
-11.596,150,868.931775
-35.241,150,870.373339
-32.736,39,870.763507
-32.021,23,871.007865
-32.672,36,871.354306
-58.106,60,871.941366
-44.152,150,873.565392
-17.034,150,875.30461
-8.903,150,876.784172
-26.939,37,877.162526
-54.096,150,878.77359
-47.101,150,880.315094
-31.064,73,881.103517
-36.385,73,881.977711
-39.509,42,882.465446
-107.009,150,884.104509
-37.674,27,884.385147
-17.778,150,885.854819
-33.453,58,886.438912
-40.477,150,887.896665
-30.13,32,888.202337
-27.854,150,889.810163
-33.727,150,891.47795
-34.643,46,892.037199
-5.483,150,893.54071
-97.982,150,895.212772
-40.487,46,895.662152
-23.848,150,897.168758
-48.015,99,898.131809
-45.094,49,898.58904
-30.529,49,899.048325
-37.222,39,899.48454
-34.286,34,899.925758
2.761,5,900.018694
-34.179,150,901.569008
-26.212,150,903.284217
-37.637,150,904.740579
-113.584,150,906.439484
-29.054,56,906.9986
-49.188,50,907.495804
-43.522,69,908.158594
-17.153,150,909.646502
-35.502,150,911.546076
-12.869,150,913.050182
-8.504,150,914.463226
-33.9,150,916.197726
-23.34,150,918.004126
-42.548,76,919.002742
-17.654,150,920.770221
2.685,3,920.809637
-10.722,150,922.605936
-20.396,150,924.170253
-46.33,150,925.583796
-24.528,150,927.222547
-25.19,150,928.720171
-44.721,67,929.390521
-44.639,55,929.934366
-28.79,26,930.164682
-55.328,150,931.722352
-27.261,15,931.936475
-59.528,88,933.048734
-10.277,150,934.569571
-25.08,150,935.995662
-38.461,60,936.601776
-48.267,150,938.275553
-40.194,52,938.885229
-29.346,22,939.110343
-63.565,64,939.897358
-24.531,150,941.455284
-38.219,39,941.837192
2.576,5,941.875626
-12.949,150,943.913778
-14.697,150,945.387275
-44.705,89,946.233737
-32.555,51,946.73786
-24.299,17,946.908788
-37.035,150,948.600921
-23.532,150,950.381897
2.82,3,950.426917
-34.122,31,950.772117
-8.66,150,952.203856
-23.27,150,953.789058
2.779,5,953.838094
-26.894,150,955.402705
-33.736,51,955.907898
-24.206,150,957.356555
-23.344,150,958.865507
-21.975,150,960.540801
-30.232,37,960.993837
-10.88,150,962.491605
-35.056,51,962.980321
-6.688,150,964.764516
-18.997,150,966.258599
-58.437,132,967.601341
-43.016,39,968.096133
0.026,104,969.372353
-11.463,150,971.18394
-21.043,150,972.696783
-28.294,22,972.88995
-31.188,42,973.325549
-13.789,150,974.840709
-44.472,44,975.324737
-8.53,150,976.873075
-22.509,150,978.602391
-39.349,67,979.32468
-8.505,150,980.969828
-26.669,150,982.442059
-43.438,59,983.047957
-44.29,150,984.498687
-48.882,34,984.844382
-24.489,150,986.46043
-35.777,150,988.056085
-31.583,25,988.290056
-34.421,150,989.983716
-28.758,150,991.593974
-25.964,29,991.928244
-25.858,150,993.431021
-27.89,150,994.853131
-32.117,45,995.301916
-21.667,150,997.113956
-39.909,47,997.742204
-44.468,92,998.753865
-35.412,15,998.911246
-38.246,75,999.639918
-48.732,150,1001.134434
-56.102,126,1002.486017
-6.363,150,1004.006719
-46.135,58,1004.559317
-41.516,30,1004.869828
-43.799,150,1006.342077
-57.27,150,1008.26802
-23.192,150,1009.895491
-34.233,40,1010.288054
-30.55,150,1011.786765
-23.042,150,1013.459203
-33.556,36,1013.856289
-63.044,60,1014.457439
-43.066,25,1014.776332
2.33,7,1014.822331
-34.034,150,1016.380023
-37.683,31,1016.708867
-9.989,150,1018.394563
-30.602,27,1018.769089
2.292,4,1018.829828
-31.694,150,1020.465135
-31.136,36,1020.823364
-23.41,150,1022.280504
-43.403,150,1023.929145
-22.766,150,1025.516055
-20.783,150,1027.245773
-159.336,150,1028.843648
-33.539,47,1029.399365
-4.093,150,1030.899483
-18.942,150,1032.364968
-21.942,150,1033.950985
-5.408,150,1035.762879
-24.635,150,1037.416507
-88.577,127,1038.639843
-33.587,150,1040.250347
-30.73,45,1040.75647
-22.628,150,1042.217055
-31.016,41,1042.61183
-26.164,29,1042.92102
-63.62,67,1043.548673
-37.961,150,1045.145627
-11.585,150,1046.673162
-24.278,150,1048.372101
-12.189,150,1049.874236
-35.975,150,1051.547962
-31.995,34,1051.86313
-24.863,18,1052.052684
-26.075,31,1052.388172
-29.504,150,1053.905974
-31.566,25,1054.193234
-23.491,15,1054.37246
-58.276,150,1056.395134
-38.868,150,1057.874113
-37.218,150,1059.318435
-36.522,64,1059.942762
-27.825,20,1060.153176
-37.864,150,1061.778046
-9.167,150,1063.274408
-23.78,150,1064.792194
-7.661,150,1066.703676
-38.136,49,1067.201682
-40.006,39,1067.61712
-52.98,88,1068.495743
-32.947,35,1068.819318
-40.308,150,1070.281447
-63.14,56,1070.828182
-24.28,150,1072.422778
-44.531,52,1072.950046
-27.02,32,1073.267428
-25.304,150,1074.772288
-46.17,44,1075.186057
-37.918,40,1075.593167
-44.482,47,1076.100069
-52.317,150,1077.889802
-39.086,50,1078.405418
-138.226,109,1079.549299
-28.853,150,1080.985841
-16.363,150,1082.598668
-36.088,24,1082.86004
-46.197,150,1084.684934
-58.783,78,1085.528535
-29.743,25,1085.762955
-26.755,150,1087.242867
-49.3,150,1089.158615
-32.875,28,1089.469221
-43.301,150,1091.045143
-67.151,48,1091.547274
-43.522,61,1092.131133
-77.657,92,1093.19787
-12.404,150,1095.23512
-33.597,150,1097.028062
-19.58,150,1098.623191
-38.323,50,1099.18855
-26.32,150,1100.670083
-41.775,49,1101.208583
-28.962,31,1101.554494
-12.291,150,1103.257892
-213.693,150,1104.937731
-39.069,30,1105.2471
-65.315,48,1105.74406
-34.113,43,1106.174214
-45.561,54,1106.713264
-37.023,50,1107.211318
-31.357,54,1107.739792
-27.84,15,1107.888864
-27.904,22,1108.083337
-5.266,150,1109.68079
-41.146,42,1110.136336
-15.76,150,1111.777472
-32.778,34,1112.206616
-32.182,48,1112.740599
-47.938,60,1113.362974
-40.784,36,1113.719415
-73.725,130,1115.099564
-29.471,24,1115.387192
-60.556,47,1115.905026
-18.639,150,1117.377268
-28.56,34,1117.7319
-26.975,150,1119.213991
-28.73,35,1119.640782
-35.633,45,1120.297748
-39.5,150,1121.997459
-44.715,150,1123.407375
-28.823,37,1123.787884
-28.41,42,1124.20876
-48.111,50,1124.68603
-35.085,150,1126.324763
-30.237,28,1126.641129
-34.603,46,1127.080549
-50.08,42,1127.511058
2.67,3,1127.548056
-17.817,150,1129.054262
-19.886,150,1130.861808
-38.413,28,1131.260918
-33.038,35,1131.738021
-37.088,28,1132.098923
-20.794,150,1133.63755
-23.69,150,1135.102216
-11.548,150,1136.841121
-34.633,150,1138.338487
-17.992,150,1139.82127
-47.353,85,1140.64192
-43.32,41,1141.093822
-55.154,150,1142.911139
-21.442,150,1144.393349
-43.733,150,1145.874161
-34.228,21,1146.067233
-38.454,150,1147.75958
-54.238,71,1148.532096
-33.044,150,1150.246069
-37.393,32,1150.557233
-53.349,73,1151.262773
-28.423,21,1151.465931
-32.711,54,1152.006591
-29.361,150,1153.61116
-49.895,53,1154.190477
-29.338,39,1154.540585
-50.317,78,1155.310323
-37.212,53,1155.822631
-34.708,59,1156.895474
-40.054,37,1157.265672
-37.402,90,1158.454323
-30.061,150,1160.182864
-40.934,65,1160.815248
-32.147,150,1162.275947
-27.751,150,1164.043195
-22.528,150,1165.609002
-27.193,21,1165.836358
-46.277,150,1167.343297
-32.283,45,1167.771957
-56.744,44,1168.209168
-30.287,50,1168.784303
-33.723,150,1170.526515
-35.446,150,1172.030518
-31.278,46,1172.497217
-26.306,150,1174.078318
-33.51,62,1174.744055
-44.319,90,1175.622755
-38.422,150,1177.161701
-45.261,150,1178.900128
-26.413,150,1180.584656
-35.386,150,1182.029863
-62.415,101,1183.022488
-44.382,150,1184.54373
-61.702,89,1185.534538
-35.689,150,1187.117117
-36.866,42,1187.592133
-70.537,101,1188.823958
-38.496,150,1190.537216
-42.243,45,1191.060584
-54.592,150,1192.673692
-43.095,66,1193.317638
-28.33,33,1193.684714
-40.188,49,1194.15353
-37.819,37,1194.50528
-33.566,39,1194.931643
-36.379,26,1195.199333
-38.781,61,1195.950862
-29.191,25,1196.205508
-44.366,150,1197.724549
-41.526,52,1198.226364
-37.208,43,1198.712609
-54.475,84,1199.702344
-67.696,108,1200.962786
-66.96,145,1202.532755
-33.813,150,1203.998137
-43.014,150,1205.426882
-38.472,150,1207.380343
-33.169,150,1208.879276
-29.993,150,1210.337643
-30.91,41,1210.727961
-48.143,84,1211.672272
-20.52,150,1213.251545
-36.169,30,1213.541035
-32.111,30,1213.842524
-26.193,27,1214.086936
-31.382,23,1214.319011
-39.777,71,1215.013103
-24.237,150,1216.687788
-51.136,89,1217.878134
-20.218,150,1219.554624
-32.367,34,1219.938774
-33.127,43,1220.365337
-20.706,150,1222.183385
2.582,4,1222.268758
2.765,3,1222.331033
-74.656,150,1223.919286
-46.576,38,1224.317815
-53.251,119,1225.455855
-35.179,150,1226.922985
-13.119,150,1228.719839
-43.621,83,1229.596285
-2.437,150,1231.101262
-29.125,150,1232.544356
-34.664,73,1233.400062
-18.842,150,1235.069515
-38.519,59,1235.825638
-30.972,17,1235.990162
-28.688,26,1236.23861
-35.067,33,1236.681057
-34.399,41,1237.078004
-33.7,33,1237.393963
-28.891,31,1237.716703
-41.035,103,1239.028093
-60.107,120,1240.192905
-45.097,62,1240.792321
-30.696,27,1241.065589
-32.624,36,1241.430364
-48.923,70,1242.109444
-52.605,70,1242.808548
-35.734,31,1243.106727
2.74,3,1243.112727
-32.413,28,1243.385697
-55.104,82,1244.424977
-34.621,150,1246.180956
-15.523,150,1247.75538
-38.316,44,1248.176108
-33.046,26,1248.404432
-38.629,150,1250.057541
-54.01,51,1250.601278
-113.95,150,1252.06134
-37.016,31,1252.367992
-47.615,74,1253.083582
-34.799,50,1253.5994
-40.105,50,1254.069698
