#{"t_start": 1775680297.839835, "env_id": "None"}
r,l,t
-26.116,24,315.242138
-27.931,150,316.729302
2.051,8,316.813486
-17.995,150,318.571631
-13.997,150,320.268114
-8.072,150,321.79789
-32.011,35,322.178501
-19.368,150,323.923616
-17.25,150,325.454061
-18.336,150,327.093663
-77.679,150,328.945253
-32.858,40,329.366649
-22.049,150,331.499484
-15.569,150,333.057131
-17.812,150,334.693583
-19.985,150,336.285084
-21.25,150,338.004183
-15.194,150,339.651328
-16.034,150,341.214875
-28.761,150,342.753902
-40.333,54,343.282579
2.458,7,343.379297
-15.614,150,345.070279
-18.439,150,347.487479
-48.261,37,347.947114
-10.154,150,350.152601
-31.931,21,350.493024
-8.722,150,352.307
-14.399,150,353.89201
2.412,4,353.946131
-24.32,150,355.791007
-27.538,150,357.609346
-18.868,150,359.097267
-28.31,16,359.278257
-1.726,46,359.749076
-25.448,19,359.948603
-21.68,150,361.530255
-23.409,150,363.152762
-21.216,150,364.860765
-33.359,150,366.382135
-20.753,150,367.999558
-18.039,150,369.537389
-10.924,150,370.987146
-22.289,150,372.625482
2.775,4,372.679564
-19.907,150,374.414819
-32.85,150,375.988576
-27.946,150,377.528824
-11.141,150,379.126658
-26.245,150,380.590622
-14.053,150,382.094406
-31.427,150,383.727448
-39.986,150,385.426071
-30.64,150,386.947215
-13.268,150,388.571929
-22.25,150,390.122781
-6.232,97,391.101816
-0.235,54,391.742533
-26.495,24,392.011951
-20.395,150,393.859569
-13.459,150,395.441385
-41.679,150,396.90956
-22.074,150,398.401619
-20.03,150,400.00737
-26.327,150,401.546777
-25.967,150,403.248786
-11.257,150,404.955123
-36.91,35,405.347082
-27.361,150,406.838489
-14.89,150,408.355756
-18.666,150,409.90752
-12.475,150,411.592387
-30.574,150,413.124165
-30.992,150,414.841907
-30.673,150,416.48768
-12.085,150,418.067316
-13.323,150,419.585461
-35.546,43,420.063066
-26.559,150,422.017607
-14.274,150,423.704961
-31.907,150,425.173906
-31.879,150,426.808311
-22.704,150,428.406278
-33.677,150,429.908131
-18.754,150,431.500935
-2.814,107,432.805873
-11.171,150,434.431281
-39.235,150,435.894266
-5.714,150,437.393703
-30.679,150,438.971342
-32.257,150,440.541517
-7.683,150,442.006658
-0.797,64,442.722441
2.571,5,442.78133
2.765,3,442.829121
-14.217,150,444.69399
-22.322,150,446.639689
-42.167,29,447.0298
-18.042,150,448.719555
-27.02,150,450.463725
-34.987,150,452.204368
-19.595,150,453.691823
-24.084,150,455.286735
-3.142,65,455.977348
-32.786,150,457.501303
-35.526,150,458.993363
-32.276,150,460.69204
-13.48,150,462.433115
-13.676,150,464.175118
-22.445,150,466.264198
-13.702,150,470.089801
-46.779,150,472.191953
-38.698,150,474.156068
-42.928,30,474.644706
-29.058,23,475.050791
2.761,5,475.165868
-8.166,150,477.546118
-20.767,150,479.493778
-19.911,150,481.747462
-25.778,150,484.010195
-27.107,29,484.37077
-20.002,150,486.290182
-25.698,150,488.284442
-21.521,150,490.300048
-67.894,150,492.026468
-28.185,150,494.01896
-18.3,150,495.686306
-19.123,150,497.209517
-62.275,92,498.119245
-28.377,150,499.719978
-13.226,150,501.800323
-20.935,150,503.411602
-23.828,150,504.971257
-10.603,150,506.573901
-22.209,150,508.14978
-18.31,150,509.659186
-31.494,150,510.491061
-20.521,150,512.315596
1.866,5,512.4042
-23.078,150,513.968691
-21.439,150,515.489552
-8.039,150,516.989133
-10.715,150,518.640622
1.131,47,519.082681
-25.182,150,520.64367
-25.59,20,520.90725
-8.548,150,522.627107
-39.325,150,524.315467
-42.745,39,524.732976
-29.156,150,526.304966
-14.349,150,527.968129
2.65,3,527.971616
-36.288,150,529.954047
-27.902,150,531.634122
2.111,6,531.743023
-33.969,150,533.262633
-22.345,150,534.968011
-31.367,29,535.27264
-28.546,18,535.481678
-9.33,129,536.774715
-15.121,150,538.231076
-24.648,150,540.05779
-30.089,150,541.968632
-17.253,150,544.033336
-5.581,150,545.904104
-14.954,150,547.599795
-8.31,150,549.268396
-27.185,150,551.020703
-32.46,150,552.508891
-11.469,150,554.026266
-23.357,150,555.553308
-17.058,150,558.245113
-18.69,150,559.964193
-9.019,150,561.671273
-17.549,150,563.233135
-5.845,150,564.760212
-25.169,150,566.257325
-20.241,150,567.984869
-27.638,24,568.228402
-39.337,87,569.112992
-21.529,150,570.812291
-38.333,60,571.436029
-15.787,150,573.138553
-31.22,150,574.647653
-9.577,150,576.138996
-10.811,150,578.020832
-31.763,34,578.485041
-27.786,27,578.751398
-50.782,63,579.428254
-24.178,150,580.951111
-10.007,150,582.411815
-42.242,79,583.30142
-15.966,150,584.832247
-6.738,150,586.417231
-47.395,76,587.29081
-15.948,150,589.275362
-8.211,150,591.013043
-20.435,150,592.588322
-17.845,150,594.223491
-24.256,150,596.128436
-7.547,150,598.019905
-14.899,150,599.675145
-13.218,150,601.310846
-21.916,150,602.768707
-27.77,19,602.966787
-22.626,150,604.501761
-15.414,150,606.413883
-26.729,150,608.024118
-23.758,150,609.600776
2.514,6,609.706434
-118.04,150,611.35867
-29.812,150,612.919235
-13.476,150,614.386707
-128.758,150,615.914227
-45.689,91,616.957563
-30.568,29,617.335199
-42.229,43,617.853918
-13.761,150,619.424571
-30.83,23,619.676439
-14.799,150,621.195673
-21.032,150,622.926369
2.688,4,622.976499
-34.908,150,624.565972
-28.178,23,624.846579
-27.933,150,626.475907
-25.602,150,628.16041
-35.275,32,628.487745
-25.208,150,629.980524
-20.925,150,631.47202
-21.225,150,633.099426
-41.908,150,634.779419
-7.164,150,636.438445
-31.491,30,636.750352
-13.891,150,638.350082
-19.558,150,639.930131
-36.036,150,641.396693
-7.943,150,642.899307
-13.484,150,644.601911
-144.325,150,646.413733
-10.84,150,648.256182
-22.731,150,650.063045
0.57,46,650.567912
-40.917,150,652.241452
-17.23,150,653.886319
-27.772,150,655.752704
-8.833,150,657.279505
-6.689,150,658.778635
-12.123,150,660.392451
-26.146,150,661.916471
-20.063,150,663.484972
-23.137,150,665.343087
-10.395,150,666.889883
-21.159,150,668.414467
-25.868,150,669.896085
-10.865,150,671.64079
-15.423,150,673.3731
-32.125,150,674.845948
-37.668,52,675.380035
-25.68,150,677.078544
-12.297,150,678.614902
2.077,8,678.696903
-7.103,150,680.197753
-155.869,150,681.94241
-13.249,150,683.667238
-27.863,150,685.197048
-59.527,74,686.000915
-33.396,32,686.372947
-27.969,150,688.17178
-8.923,150,689.686408
-25.777,150,691.241739
-21.108,150,692.854417
-13.724,150,694.59407
-10.943,150,696.125055
-14.321,150,697.713807
-7.597,150,699.327983
-15.159,150,701.055261
-31.989,20,701.294397
-22.892,150,702.843946
-125.944,150,704.54325
-8.493,150,706.091108
-44.882,65,706.757309
-24.474,150,708.265013
-19.937,150,710.109121
-11.348,150,712.028638
-23.554,150,713.523558
-2.84,101,714.544289
-20.76,150,716.173743
-25.073,150,717.696784
-31.321,150,719.14867
-19.994,150,720.796666
-39.206,83,721.707381
-32.287,61,722.428365
-46.93,150,723.990556
-5.516,94,724.98025
-31.519,150,726.696479
-15.091,150,728.279147
-26.241,36,728.638765
-5.85,150,730.446871
-6.268,150,732.216619
-125.561,150,733.719524
-25.921,150,735.220025
-29.662,55,735.793112
-28.983,150,737.601409
-9.468,150,739.360137
-31.263,150,741.066193
-39.96,150,742.740117
2.79,3,742.743117
-32.347,150,744.357705
-21.512,150,745.877279
-24.466,150,747.40146
-23.947,150,749.107239
-34.881,150,750.669176
-44.446,62,751.357062
-31.305,37,751.857832
-27.548,150,753.470002
-30.402,150,755.094283
-14.66,150,756.578119
-27.34,19,756.795665
-42.711,46,757.23296
-19.309,150,759.032911
-30.712,24,759.368246
-7.743,150,760.981216
-29.129,71,761.697416
-6.072,150,763.246897
-20.03,150,764.913029
-36.686,150,766.478339
-30.596,150,768.007774
-29.18,51,768.573985
-34.663,150,770.390313
-13.891,150,771.954481
-21.242,150,773.444458
-26.597,150,775.739851
-39.852,150,777.501709
-37.294,40,777.980421
-38.593,32,778.305506
-11.604,150,779.835772
-10.58,150,781.56296
-50.391,150,783.283011
-26.31,150,784.889472
-21.942,150,786.725497
-44.28,150,788.466855
-26.772,150,790.021039
-35.177,150,791.646672
-6.17,150,793.174786
-4.015,150,794.871069
-44.934,150,796.640437
-8.929,150,798.199797
-36.748,150,799.731641
-31.317,60,800.337347
-23.877,150,801.928491
-33.848,15,802.091457
-8.335,150,803.736342
-27.89,150,805.452665
-30.523,150,807.103096
-25.877,150,808.685832
-18.395,150,810.240586
-37.104,39,810.61723
-26.307,150,812.289815
2.648,4,812.343286
-42.056,67,813.372968
-28.546,28,813.708069
-5.862,150,815.337169
-21.621,150,816.870433
-9.677,150,818.479634
2.766,7,818.58866
1.929,6,818.657938
-32.819,150,820.211944
-25.358,150,821.728002
-25.584,150,823.584818
-14.93,150,825.184345
-9.611,150,826.784766
-32.881,150,828.262607
-23.497,150,829.988645
2.82,3,830.050639
2.801,5,830.098473
-9.829,150,831.922191
-34.602,46,832.401519
-26.877,14,832.538211
-20.53,150,834.117509
2.364,6,834.173033
-16.011,150,835.788005
-16.156,150,837.305647
-29.36,47,837.772895
-41.786,79,838.570738
-14.28,150,840.297983
-22.352,150,842.131042
-12.94,150,843.795712
-15.374,150,845.820732
-26.47,33,846.207102
-13.988,150,847.810348
-26.048,29,848.118146
-37.099,150,849.869911
-22.312,150,851.623822
-38.572,42,852.064536
-18.81,150,853.629129
-43.967,58,854.188307
-34.707,150,855.75396
-33.223,26,856.041018
-27.874,150,857.609729
-38.111,42,858.073298
-27.866,25,858.388573
-20.73,150,860.118066
-41.653,33,860.443797
-23.8,150,862.095234
-13.618,150,863.636616
2.813,4,863.688315
-25.365,150,865.215499
-34.024,41,865.616176
-27.47,27,865.932843
-2.275,150,867.842322
-53.276,41,868.313516
-35.183,150,869.799546
-127.236,150,871.302928
-10.759,150,873.018992
-37.877,150,874.54455
-33.89,150,876.065314
-10.668,150,877.94582
-51.575,150,879.494654
-25.865,150,881.008822
-2.932,150,882.495987
-29.816,60,883.208905
-19.795,150,884.783983
-14.835,150,886.287246
-111.34,150,887.84611
-33.269,32,888.307914
-15.526,150,889.997959
-35.895,150,891.554514
-11.188,150,893.048818
-32.765,150,894.774965
-60.126,68,895.549116
-10.623,150,897.419282
-30.222,24,897.744175
-31.34,46,898.349921
2.395,6,898.41199
-5.496,150,900.253047
-25.817,150,901.768038
-47.891,61,902.369695
-35.178,54,902.942877
-28.725,150,904.504211
-24.542,150,906.408248
-12.798,150,907.98605
-35.894,150,909.543173
-15.046,150,911.169795
-32.735,33,911.536547
-26.595,150,913.031758
-30.152,150,914.563606
2.153,7,914.607091
-28.636,150,916.271969
-8.421,150,917.985883
-6.931,150,919.571559
-29.587,29,919.872374
-30.711,150,921.553174
-13.684,150,923.070853
2.773,5,923.123938
-27.22,150,924.827781
2.637,7,924.948246
-33.461,36,925.325026
-11.323,150,927.072278
-9.765,150,928.613046
-45.037,150,930.07352
-18.608,150,931.67789
-40.055,150,933.241273
-33.789,150,935.005186
-27.094,150,936.595721
-15.416,150,938.265981
-15.727,150,939.752537
-33.309,64,940.397885
-45.024,63,941.036958
-34.346,39,941.432349
-32.328,29,941.740078
-49.02,71,942.739197
-17.436,150,944.443443
-49.729,74,945.203306
-27.042,150,946.684955
-23.939,150,948.353728
-23.999,150,949.844717
-50.658,150,951.398158
-43.074,69,952.140881
-30.493,23,952.405129
-33.464,34,952.84393
-34.527,54,953.683129
2.624,6,953.788892
-33.457,150,955.772116
-22.56,150,957.341585
-55.707,150,958.983123
-5.054,150,960.620783
-91.131,146,962.327698
-30.516,150,963.882565
2.476,5,963.940197
-26.806,150,965.804974
-22.252,150,967.346575
-38.719,150,968.848296
-31.239,150,970.665174
-48.68,95,971.896781
-37.351,37,972.290333
-35.416,23,972.53016
-24.151,150,974.04434
-60.409,136,975.632489
-5.725,150,977.133846
-15.436,150,978.76158
-30.782,62,979.490754
-69.857,67,980.357965
-24.449,150,981.909792
-37.866,150,983.477233
2.487,4,983.519462
-35.465,45,983.991255
-20.559,150,985.656959
-12.955,150,987.215752
-36.75,150,988.962156
2.368,4,989.032363
-33.183,150,990.603268
-13.318,150,992.26855
-13.701,150,993.762732
-14.483,150,995.776638
-29.34,30,996.097211
2.555,3,996.150273
-25.453,150,997.740832
-9.933,150,999.333665
-38.514,43,999.822245
-10.23,150,1001.528308
-26.021,150,1003.201546
-48.138,150,1004.717476
-27.143,73,1005.442375
-44.286,94,1006.396167
-41.337,150,1008.267266
-38.834,38,1008.752847
-25.181,150,1010.344224
-23.262,150,1012.015842
-32.387,40,1012.510707
-33.682,150,1014.093321
-14.223,150,1015.651302
-44.841,150,1017.206341
-65.286,150,1019.129058
-34.539,150,1020.641319
-38.293,26,1020.924333
-42.252,37,1021.286072
-43.662,54,1021.839047
-59.221,39,1022.222287
-29.746,33,1022.57518
-12.813,150,1024.238184
-36.972,150,1025.816934
-52.054,58,1026.423551
-28.931,31,1026.757399
-27.922,43,1027.221203
-34.865,62,1027.82657
-52.218,41,1028.255157
-32.07,150,1030.217467
-34.915,29,1030.519757
-47.079,74,1031.34883
-52.2,65,1032.033956
-19.332,150,1033.531691
-39.532,76,1034.424981
-36.047,51,1034.988166
-37.322,43,1035.466064
-37.423,150,1037.255896
-28.653,150,1038.858553
-28.213,150,1040.508343
-54.111,53,1041.082674
-40.045,65,1041.740408
-34.68,150,1043.542098
-22.601,150,1045.347225
-27.832,28,1045.692625
-29.333,35,1046.091131
-14.008,150,1047.918855
-11.247,150,1049.619574
-28.653,27,1049.881059
-34.814,65,1050.699518
-35.552,150,1052.283983
-66.425,46,1052.782237
-16.321,150,1054.295557
-143.761,150,1055.909244
-23.538,150,1057.473472
-37.59,30,1057.857229
-39.421,52,1058.511455
-18.435,150,1060.067278
-25.872,150,1061.755059
-36.516,46,1062.22278
-16.989,150,1064.150355
-34.802,47,1064.644124
-23.527,150,1066.653569
-41.327,45,1067.301589
-28.286,107,1068.514247
-45.853,37,1068.893207
-32.351,23,1069.185842
-25.395,19,1069.420667
-53.275,71,1070.160228
-29.907,29,1070.492204
-41.985,47,1070.953919
-96.053,150,1072.659338
-9.216,150,1074.249105
-45.789,150,1075.896734
-5.741,150,1077.692979
-32.697,150,1079.349371
-52.969,57,1079.926813
-20.837,150,1081.482804
-26.925,150,1083.056539
-11.9,150,1084.645116
-40.911,150,1086.181143
-61.769,83,1087.066232
-152.361,150,1088.848861
-15.554,150,1090.438621
-51.116,110,1091.56069
-19.312,150,1093.087107
-21.011,150,1094.826171
-31.636,38,1095.326914
-62.17,125,1096.709937
-19.958,150,1098.232483
-39.551,52,1098.779429
-37.52,33,1099.170687
-29.057,45,1099.686623
-54.03,123,1100.940727
-21.159,150,1102.473588
-44.937,74,1103.243866
-25.759,150,1104.968202
-18.514,150,1106.755547
-30.198,37,1107.142447
-34.351,32,1107.461338
-40.2,57,1108.048758
-38.822,70,1108.803875
-37.832,150,1110.497455
-25.756,150,1112.079381
-48.695,150,1113.812737
-5.772,150,1115.585908
-39.264,150,1117.16255
-46.517,150,1118.672209
-45.091,150,1120.155964
-11.233,150,1121.836381
-20.869,150,1123.577411
-40.95,50,1124.143865
-36.041,100,1125.200313
-47.632,43,1125.668025
-23.095,150,1127.324271
-22.539,150,1128.846039
-34.874,150,1130.362952
-27.978,21,1130.565984
-19.23,150,1132.297325
-53.786,150,1133.902814
-44.995,150,1135.745927
-24.844,150,1137.423207
-60.935,64,1138.075254
-44.763,150,1139.616442
-35.518,34,1139.962143
-69.148,150,1141.523702
-22.722,150,1143.430621
-35.749,39,1143.842145
-22.153,150,1145.395457
-44.53,39,1145.758092
-20.389,150,1147.368533
-17.164,150,1148.97679
-33.397,38,1149.400349
-36.334,37,1149.774177
-45.068,150,1151.343189
-27.312,49,1151.88137
-40.318,56,1152.631878
-10.825,150,1154.395319
2.695,3,1154.437313
-41.341,37,1154.798317
-25.644,150,1156.341457
-34.421,53,1156.857032
-35.431,49,1157.350585
-24.292,15,1157.510771
-30.482,27,1157.803223
-35.504,150,1159.456
-27.635,23,1159.708362
-27.823,150,1161.254281
-48.978,150,1162.786214
-63.925,54,1163.436729
-22.449,150,1165.220731
-24.22,150,1166.815025
-39.491,72,1167.556122
-35.416,52,1168.090739
-93.351,128,1169.484053
-34.855,150,1171.115071
-16.873,150,1172.904807
-32.249,14,1173.024653
2.681,5,1173.064652
-12.132,150,1174.680503
-36.257,150,1176.335701
-34.075,150,1177.869029
-37.442,123,1179.093463
-31.276,150,1180.776164
-35.819,150,1182.601024
-48.889,104,1183.654966
-57.701,59,1184.224828
-9.238,150,1185.882315
-35.647,150,1187.457519
-30.935,150,1188.961139
-30.288,31,1189.280945
-34.168,150,1190.849778
-27.498,150,1192.529235
-48.85,82,1193.522558
-12.557,150,1195.051436
-33.289,150,1196.738389
-33.605,33,1197.106224
-30.718,40,1197.514778
-35.073,150,1199.053341
-23.596,150,1200.754447
-18.068,150,1202.517962
-5.016,150,1204.039124
-31.566,150,1205.574269
-20.1,150,1207.263578
-21.486,150,1208.838537
-8.367,150,1210.541897
-10.287,150,1212.295383
-16.585,150,1214.384811
-35.732,67,1215.08874
-25.162,38,1215.49773
-36.737,150,1216.975641
-26.151,30,1217.345871
-30.886,25,1217.65038
2.67,3,1217.690333
2.67,3,1217.692333
2.485,3,1217.731331
-31.826,45,1218.234786
-26.055,150,1219.792763
-39.849,30,1220.089189
-39.957,150,1221.72896
-42.849,50,1222.46133
-36.976,150,1224.280521
-13.983,150,1225.820497
-45.015,103,1226.860303
-34.658,150,1228.588553
-21.429,150,1230.424309
-26.195,24,1230.660617
-34.442,45,1231.104034
-28.292,21,1231.362379
-43.242,46,1231.807579
-34.3,24,1232.051527
-34.048,64,1232.707551
-81.339,59,1233.347103
-50.718,52,1233.963362
-27.309,19,1234.202214
-18.936,150,1235.814637
-33.736,150,1237.400857
-38.835,50,1237.888167
-34.806,29,1238.193929
-29.059,22,1238.456441
-16.312,150,1240.46414
-91.54,130,1241.802173
-30.419,150,1243.282094
-38.031,150,1244.949211
-31.802,150,1246.492367
-26.592,12,1246.625642
-28.646,150,1248.165348
-39.291,150,1249.659076
-27.879,150,1251.560313
-41.6,150,1253.117696
-28.17,150,1254.669779
-18.678,150,1256.156471
-23.418,150,1257.885791
-50.126,75,1258.905182
-36.92,29,1259.254685
-32.461,59,1259.890373
-42.965,112,1261.024232
-32.779,150,1262.506108
-47.337,150,1264.191375
-34.954,150,1266.019429
-22.481,150,1267.684986
-19.234,150,1269.600054
-42.311,150,1271.168258
-61.057,97,1272.136319
-71.28,76,1272.923711
-46.837,51,1273.451638
-41.296,150,1275.18386
-63.956,150,1276.953301
-76.634,132,1278.590146
-43.867,150,1280.440313
-42.031,150,1282.146716
-33.288,38,1282.582572
-43.994,150,1284.208028
-41.907,150,1285.913128
-33.443,150,1287.692122
-27.359,150,1289.198137
-27.578,150,1290.858892
-35.266,70,1291.610827
-36.748,150,1293.197075
-60.957,112,1294.32435
-35.801,150,1295.909022
-23.356,150,1297.640028
-32.844,150,1299.295007
-46.79,117,1300.503688
-31.769,150,1302.16937
-62.376,67,1302.913454
-32.309,37,1303.277245
-43.559,150,1304.896387
-32.571,150,1306.660036
-6.571,150,1308.304222
-31.822,150,1309.888682
-19.872,150,1311.56095
-21.944,150,1313.233147
-29.528,150,1314.885876
-24.62,13,1315.078635
-40.366,150,1316.747725
-43.795,132,1318.113354
-15.514,150,1319.827249
-25.705,150,1321.498567
-32.471,63,1322.159597
-37.354,150,1323.798354
-60.477,124,1325.139643
-23.314,150,1326.794668
-37.903,38,1327.276118
-116.63,125,1328.609946
-39.21,63,1329.346057
-27.714,43,1329.845779
-29.095,150,1331.438496
-103.427,150,1332.975137
-26.978,150,1334.935464
-53.695,119,1336.2738
-51.393,111,1337.447278
2.66,7,1337.543243
-47.227,72,1338.30419
-54.716,102,1339.3311
-40.628,90,1340.392703
-25.896,150,1341.939818
-48.42,88,1342.896919
-51.572,75,1343.753964
-55.03,83,1344.752473
-38.669,46,1345.369482
-51.156,64,1346.138371
-78.679,86,1347.04211
-45.426,42,1347.459512
-41.447,150,1349.032243
-36.613,150,1350.573799
-48.739,60,1351.295829
-35.416,35,1351.655339
-31.656,24,1351.917654
-28.368,26,1352.21198
-42.723,63,1352.842964
-39.462,44,1353.30477
-40.077,150,1354.871987
-40.622,150,1356.706587
-47.048,45,1357.210998
2.59,4,1357.251138
-54.835,142,1358.741177
-51.155,150,1360.30205
-54.271,150,1361.929393
