#{"t_start": 1775494650.531442, "env_id": "None"}
r,l,t
-163.43,61,246.068994
-71.455,46,247.15713
-37.815,24,247.19741
-69.96,38,247.247007
-158.77,56,247.969415
-108.485,55,248.042516
-67.03,47,248.107109
-91.35,69,249.092922
-51.555,34,249.13921
-22.16,21,249.180253
-25.34,29,250.23461
-67.85,43,250.293209
-61.77,44,250.349661
-114.36,64,251.165199
-33.69,27,251.202205
-293.63,104,252.167292
-87.56,44,252.226339
-31.195,44,253.00762
-395.275,150,254.818245
-53.65,55,254.897999
-81.56,32,254.947098
-101.255,46,255.924858
-50.815,25,255.958858
-87.605,52,256.035379
-43.25,46,256.930973
-54.38,61,257.007973
-59.935,43,257.939509
-89.13,53,258.004276
-35.465,49,258.067507
-54.1,41,259.003452
-76.645,49,259.065722
-24.66,39,259.115344
-217.375,150,260.109787
-42.46,28,260.297937
-271.04,150,261.805833
-221.39,150,263.051735
-153.9,75,264.205584
-89.58,84,264.308203
-46.075,25,264.339204
-50.205,37,265.517719
-40.3,22,265.544718
-70.395,63,265.635109
-118.03,63,266.757448
-43.515,22,266.7858
-77.445,49,266.846003
-48.46,34,267.772936
-58.24,41,267.825299
-46.14,66,268.6744
-68.345,56,268.7444
-52.315,41,268.796399
-91.205,97,269.761455
-43.85,26,269.793653
-74.55,33,271.005361
-45.765,43,271.057571
-367.465,150,272.229803
-120.905,150,273.656324
-30.29,20,273.683379
-62.595,77,275.107106
-150.66,89,276.289088
-93.47,95,276.401685
-29.28,24,277.558741
-270.4,150,278.970752
-18.89,11,278.986207
-76.145,64,279.064207
-40.595,43,279.992213
-55.08,34,280.037529
-37.835,24,280.066528
-99.39,89,280.799957
-52.24,36,280.864862
-75.77,42,280.938282
-170.88,116,281.953272
-223.57,102,283.515954
-255.155,150,284.812016
-77.66,31,286.175067
-99.255,61,286.299225
-43.255,30,286.354502
-77.56,43,287.691351
-45.22,27,287.823579
-280.725,150,290.392577
-98.435,54,290.523862
-55.63,48,292.615587
-49.04,33,292.663198
-60.835,49,292.735371
-37.565,25,293.891252
-35.075,43,293.973113
-42.65,34,294.062078
-47.155,35,296.572788
-170.825,150,301.937828
-20.64,16,302.098893
-259.72,150,304.888659
-71.05,47,305.111002
-36.88,21,307.155092
-104.47,63,307.37959
-354.425,150,310.819723
-47.735,36,310.8983
-172.33,81,313.298458
-24.51,15,313.336843
-96.365,47,315.035326
-52.4,26,315.074379
-178.86,150,316.804852
-49.91,28,316.856835
-62.685,150,318.780094
-105.01,78,320.916309
-46.02,37,320.974402
-30.825,21,321.007964
-427.435,150,322.533281
-314.92,150,324.664054
-37.39,17,324.6921
-250.765,150,326.223281
-142.815,110,328.431742
-76.455,41,328.501851
-26.47,31,330.562545
-21.775,28,330.625349
-38.905,25,330.69727
-284.57,150,338.576351
-94.84,43,338.644058
-81.41,72,340.223358
-82.575,46,340.318884
-382.425,150,341.894512
-37.83,21,341.932631
-347.79,150,343.646595
-99.565,45,343.712775
-90.765,65,344.669854
-39.1,29,344.720553
-447.77,150,346.374743
-213.29,116,347.795512
-33.165,21,347.832122
-99.24,47,348.939653
-84.345,59,349.016399
-81.02,60,349.103397
-95.58,51,350.238132
-79.815,45,350.314351
-56.805,50,351.498423
-54.955,30,351.538302
-40.395,20,351.564741
-70.27,33,351.609222
-70.835,37,352.270318
-57.9,45,352.336152
-21.685,38,352.38474
-130.01,60,353.248724
-62.675,46,353.313423
-84.26,59,353.39669
-29.02,21,354.374548
-42.345,35,354.423139
-59.46,43,354.481724
-72.75,43,355.283876
-40.325,31,355.323995
-38.395,23,355.354639
-106.99,40,355.408619
-46.895,32,356.311999
-81.38,49,356.386791
-64.72,42,356.449547
-22.625,26,357.409899
-87.135,39,357.47872
-65.16,27,357.526466
-28.625,26,357.563706
-59.47,34,357.618815
-78.73,36,358.465419
-88.09,42,358.525012
-61.385,47,358.591454
-66.865,33,359.447625
-66.985,40,359.505959
-24.9,39,359.559299
-104.685,61,360.367433
-54.46,34,360.410414
-98.91,47,360.475787
-70.57,56,361.428499
-44.275,26,361.466488
-105.255,42,361.524635
-60.97,42,362.447899
-49.19,26,362.484447
-50.175,23,362.520708
-43.73,30,362.562968
-62.115,29,363.181894
-55.92,46,363.242431
-72.31,44,363.306857
-142.43,77,364.183803
-18.285,13,364.202913
-44.935,39,364.263182
-43.66,32,365.234372
-31.955,26,365.276472
-79.985,46,365.359549
-104.48,53,366.337156
-39.72,49,366.415378
-22.765,20,366.441387
-54.37,27,366.478456
-25.17,21,366.507982
-21.625,11,367.329719
-55.18,34,367.37831
-75.61,43,367.434106
-42.915,30,367.473771
-46.16,28,368.258933
-21.5,36,368.309997
-46.695,19,368.342571
-20.67,11,368.359011
-73.115,41,368.411592
-63.94,32,369.141423
-54.4,39,369.195924
-62.495,42,369.253193
-109.915,38,370.030255
-76.42,36,370.073789
-118.355,47,370.136862
-53.305,38,370.982721
-95.6,49,371.051165
-186.98,85,372.422457
-177.395,77,372.518774
-67.155,31,372.561368
-117.715,66,373.793617
-33.55,20,373.825647
-34.755,24,373.865168
-83.645,40,374.928092
-48.135,33,374.970829
-60.415,40,375.023002
-69.07,33,375.073309
-24.28,25,375.768107
-80.545,39,375.819984
-74.175,28,375.859244
-43.765,38,375.913835
-62.425,31,376.679317
-101.605,41,376.758777
-100.61,41,376.840766
-85.64,55,377.751091
-47.295,22,377.781197
-326.365,150,379.022725
-37.36,30,379.067758
-53.685,27,380.15892
-133.76,64,380.244391
-89.95,70,381.301368
-64.645,25,381.333632
-46.735,31,381.374078
-32.235,26,381.416732
-54.31,27,381.456578
-186.17,79,382.194393
-34.395,26,382.230985
-73.85,40,383.331723
-58.88,31,383.385756
-20.53,18,383.413393
-81.21,54,383.498223
-68.43,33,384.481778
-60.14,32,384.527374
-158.65,58,384.605907
-34.73,16,384.630001
-43.795,33,385.770678
-86.945,43,385.827037
-81.77,46,385.890181
-48.0,34,386.749197
-66.345,41,386.818673
-135.275,83,387.977596
-99.16,48,388.051561
-73.97,39,388.100698
-43.615,33,388.967318
-67.135,38,389.020122
-31.405,19,389.047657
-53.665,26,389.082381
-47.315,22,389.111225
-179.17,88,389.86061
-139.395,63,390.984661
-196.52,77,391.090378
-89.0,42,392.331609
-72.535,43,392.386948
-38.765,30,392.430609
-25.275,28,392.480857
-44.985,50,393.300967
-52.775,34,393.344557
-22.975,19,393.37211
-96.575,51,394.284622
-37.98,22,394.315114
-44.31,23,394.3452
-112.535,41,394.400995
-74.145,38,394.449909
-56.935,41,395.252731
-88.755,44,395.320836
-100.49,48,396.158359
-47.865,35,396.206442
-26.195,16,396.229047
-66.74,30,396.271551
-71.45,42,396.324144
-91.9,52,397.128994
-40.2,38,397.179558
-58.805,42,398.071815
-32.43,53,398.155512
-80.63,59,398.253629
-25.75,19,399.243052
-57.435,45,399.307703
-40.42,28,399.344115
-78.44,33,399.388043
-212.905,82,400.155322
-51.855,29,400.192889
-51.965,26,400.22952
-63.16,40,401.356633
-86.805,31,401.39671
-65.3,34,402.366817
-56.93,41,403.036094
-36.105,40,403.094175
-25.275,25,403.127627
-61.205,42,403.189049
-318.76,143,404.501944
-35.125,24,404.534388
-71.395,76,404.649314
-24.48,17,404.672223
-57.385,32,405.763824
-40.275,30,405.804827
-47.15,21,405.838701
-21.315,18,405.867354
-30.49,22,405.89805
-37.48,27,406.481187
-54.67,50,406.557057
-62.77,34,406.605752
-99.705,44,407.682771
-50.64,26,407.733843
-157.34,75,407.893663
-19.32,14,409.466708
-43.42,35,409.515848
-48.92,26,409.554005
-37.285,33,409.600853
-16.22,8,409.6119
-41.585,24,410.296047
-15.685,11,410.313757
-51.24,27,410.351072
0.815,3,410.356072
-34.79,35,410.403006
-82.94,39,410.459773
-115.64,66,411.244861
-80.495,60,411.326993
-64.18,41,412.452517
-62.035,35,412.516546
-81.39,34,412.573504
-58.655,36,413.263183
-65.98,32,413.314611
-126.46,57,413.389687
-68.48,43,414.369396
-62.945,41,414.430151
-120.08,46,414.498947
-61.84,46,415.370018
-58.22,44,415.431947
-44.99,32,415.483303
-52.61,32,415.525894
-32.78,28,416.309474
-47.365,24,416.346128
-158.08,65,416.435925
-70.96,40,417.489631
-44.885,33,417.542305
-62.965,34,417.590872
-54.71,41,418.343678
-56.035,50,418.41001
-24.425,10,418.424045
-37.58,24,418.458122
-54.23,29,418.504553
-86.965,43,419.557379
-67.61,49,419.644067
-59.32,24,419.685397
-167.535,68,420.687108
-56.19,27,420.725165
-70.435,36,420.783464
-37.245,38,421.586709
-20.03,13,421.605268
-43.015,21,421.639116
-39.29,26,421.683392
-70.825,29,421.72382
-48.555,29,422.305914
-83.17,49,422.375911
-42.31,20,422.402623
-68.915,47,422.466887
-107.56,45,423.372347
-27.525,21,423.401889
-19.76,30,423.446722
-68.445,48,424.217036
-80.49,42,424.27042
-112.89,42,424.322906
-59.845,28,424.368167
-109.05,54,425.271558
-77.115,38,425.338045
-55.52,24,425.372661
-61.305,27,426.208877
-35.35,20,426.237273
-102.38,49,426.30366
-69.89,41,426.362137
-59.12,52,427.231896
-46.845,29,427.270144
-63.02,34,427.31743
-38.53,29,428.127191
-99.27,58,428.215224
-32.55,20,428.246762
-30.755,27,428.28686
-100.655,53,429.379098
-33.115,26,429.417339
-51.365,32,429.458645
-121.155,53,430.230052
-46.645,24,430.322239
-123.88,57,430.404106
-55.925,30,431.433332
-52.895,23,431.464916
-40.215,22,431.497382
-66.17,28,431.534724
-34.96,19,431.559881
-87.675,36,432.164669
-88.8,35,432.214853
-34.19,23,432.246393
-28.825,35,432.291481
-44.09,30,432.330192
-45.425,53,433.054048
-34.27,20,433.082145
-43.96,24,433.114101
-37.365,20,433.13984
-103.985,55,433.99594
-44.52,35,434.04052
-38.35,21,434.068081
-31.34,17,434.091122
-28.395,28,434.841746
-53.185,30,434.881799
-82.35,35,434.924374
-55.685,31,434.965094
-54.33,34,435.705038
-59.9,34,435.757881
-128.47,46,435.818518
-55.08,33,436.744885
-25.395,19,436.769926
-66.965,44,436.830451
-99.245,40,436.884161
-58.96,32,437.660315
-40.99,23,437.697828
-70.115,42,437.758765
-73.5,50,437.827381
-28.985,20,438.680317
-67.0,39,438.731913
-63.715,37,438.781595
-51.355,29,438.819345
-65.955,37,439.643363
-63.29,39,439.705613
-144.065,65,440.807546
-53.32,39,440.877877
-78.785,46,440.940645
-58.335,29,440.9799
-88.53,46,441.871848
-18.24,11,441.891253
-92.965,47,441.954964
-47.795,32,441.99788
-87.13,44,442.854826
-62.56,38,442.90558
-77.96,50,443.742275
-22.63,22,443.775561
-74.345,47,443.842627
-98.615,42,443.899981
-95.27,49,445.629792
-137.275,82,445.772025
-44.08,38,447.144797
-48.885,43,447.212693
-41.965,29,447.250738
-47.19,26,447.283283
-81.09,30,447.993849
-84.02,45,448.054555
-60.58,37,448.101389
-43.4,26,448.915216
-46.57,29,448.954161
-24.32,35,449.004402
-35.31,24,449.038771
-105.255,58,449.7382
-86.24,46,449.803372
-91.81,45,449.8646
-41.825,32,450.710266
-55.84,29,450.748335
-72.32,58,450.823072
-79.095,44,451.76208
-68.915,50,451.832813
-75.01,39,451.886341
-36.79,21,452.842546
-101.205,44,452.897712
-37.1,27,452.940202
-160.975,66,453.871507
-19.955,14,453.890041
-28.525,20,453.921667
-13.665,12,453.939746
-46.295,24,453.971355
-63.92,37,454.020982
-81.375,55,454.749811
-353.615,150,456.230925
-56.145,26,456.264422
-123.805,66,457.495797
-66.665,40,457.607541
-156.995,65,458.601745
-69.575,40,458.652066
-77.855,45,458.711884
-28.145,32,459.539303
-73.22,30,459.583414
-98.935,52,459.660193
-62.705,44,459.717892
-28.53,30,460.637899
-39.095,24,460.673817
-41.33,29,460.711438
-63.04,55,461.570356
-107.225,55,461.641404
-79.225,37,461.698494
-84.51,75,462.725833
-72.715,37,462.786714
-62.205,40,462.857757
-44.2,51,463.729426
-34.635,30,463.771139
-370.97,150,464.80541
-317.36,150,466.370324
-36.23,30,468.047196
-49.995,44,468.120142
-35.05,22,468.161083
-35.695,43,469.013982
-65.135,59,469.100751
-46.45,39,469.162198
-65.235,42,470.141616
-55.22,62,470.22147
-53.185,39,470.277976
-20.035,16,471.150745
-75.64,47,471.210087
-82.87,48,471.273959
-42.8,42,472.153513
-69.545,69,472.242825
-43.5,34,472.28897
-78.31,59,473.440841
-58.91,35,473.510165
-271.855,150,474.674789
-53.975,99,476.183902
-33.85,33,476.230118
-202.72,150,477.755295
-74.185,34,477.800976
-37.425,44,477.859034
-81.245,83,478.839486
-55.015,71,478.935012
-32.26,24,480.022214
-33.705,21,480.050336
-136.18,150,481.544406
-25.21,19,481.569461
-233.925,150,482.788141
-56.775,150,484.447278
-251.335,150,486.145969
-126.36,65,486.242569
-72.2,52,486.323518
-85.17,56,487.409003
-239.68,150,488.850283
-25.23,29,488.891522
-88.6,94,490.053513
-48.73,30,490.096565
-21.485,15,490.119612
-193.645,150,491.504011
-18.89,25,491.536572
-66.925,36,491.59076
-68.885,42,491.648921
-214.645,150,492.707443
-97.03,62,492.791664
-87.98,84,494.027246
-46.07,37,494.080868
-91.185,57,494.159019
-34.48,24,495.116332
-49.94,28,495.159051
-62.22,40,495.215719
-68.47,49,495.28715
-71.895,74,496.208895
-360.18,150,497.456405
-59.05,49,498.728583
-71.83,42,498.786765
-23.425,23,498.817378
-75.88,72,499.678884
-129.59,73,499.824404
-60.04,57,501.220788
-32.21,20,501.251351
-18.23,31,501.298457
-65.785,54,502.307097
-78.92,78,502.423627
-0.35,6,502.432647
-38.405,45,503.595635
-47.47,55,503.671108
-84.295,69,504.776493
0.51,5,504.784696
-32.255,53,504.855475
-16.695,27,504.890606
-21.545,16,504.912179
-38.25,53,505.928858
-66.08,65,506.023375
-63.95,65,506.98197
-96.445,63,507.069663
-498.015,150,508.248358
-216.82,150,510.133829
-32.415,16,510.166547
-69.135,63,510.270046
-39.33,24,510.319561
-271.275,150,511.702271
-43.75,35,511.751372
-60.17,57,511.83691
-32.385,150,512.92646
-79.02,150,514.720917
-208.905,150,516.40869
-326.565,150,517.929694
-227.38,150,519.194536
-334.295,150,520.615634
-90.305,83,522.225933
-51.62,34,522.269182
-37.92,46,523.216803
-39.245,31,523.260508
-116.585,63,523.342746
-194.695,150,524.552337
-48.69,37,526.106604
-117.93,150,527.820384
-418.78,150,529.177448
-45.565,40,529.232046
-201.055,150,530.751174
-91.385,61,530.833447
-189.085,89,532.018033
-23.545,20,532.044069
-24.46,44,532.108739
-139.37,150,533.028529
-81.6,41,534.571713
-172.935,93,534.694881
-349.23,150,536.367181
-143.135,78,536.466927
-212.49,78,537.959251
-24.83,25,537.993878
-245.09,150,539.100347
-44.96,43,540.367156
-94.305,47,540.4292
-55.41,27,540.464571
-75.98,58,541.326782
-60.495,99,541.46089
-66.075,64,542.9467
-33.46,30,542.985338
-86.715,39,543.035948
-207.42,150,544.256453
-431.71,150,545.845744
-53.35,45,545.910489
-109.385,90,546.847628
-251.19,150,548.50428
-44.375,41,548.580159
-19.405,14,548.609281
-49.135,34,549.679268
-97.85,150,551.168831
-92.645,57,551.247813
-116.865,47,552.128702
-79.57,57,552.202312
-36.94,32,552.24702
-102.33,48,553.229712
-43.44,150,554.751923
-94.805,150,556.217602
-81.67,47,556.281783
-46.19,45,557.412279
-106.67,77,557.518888
-129.155,150,558.971538
-121.645,72,559.065252
-126.695,150,560.390338
-151.82,62,561.700179
-26.52,40,561.754333
-94.125,81,562.661244
-112.87,150,564.41895
-98.675,82,565.831862
-98.49,150,567.545684
-129.275,58,567.626487
-106.225,67,568.651429
-106.575,150,570.409302
