method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
A2C,1,0,-85.61300000000001,150,0,0,4,2.4748333333333328,0.424,27.009999999999994
A2C,1,1,-104.80100000000006,150,0,0,4,3.7071666666666676,0.4533333333333333,27.96999999999999
A2C,1,2,-92.53899999999986,150,0,0,4,2.8911666666666664,0.43833333333333335,27.369999999999994
A2C,1,3,-55.301000000000016,150,0,0,4,1.3313333333333335,0.30266666666666664,20.989999999999995
A2C,1,4,-67.83500000000004,150,0,0,4,1.3649999999999993,0.412,26.699999999999996
A2C,1,5,-98.44900000000004,150,0,0,4,3.153666666666666,0.4533333333333333,28.129999999999992
A2C,1,6,-31.365999999999996,150,0,0,3,0.5213333333333332,0.21733333333333335,16.919999999999995
A2C,1,7,-22.439999999999998,150,0,0,4,0.535,0.14666666666666667,13.089999999999995
A2C,1,8,-90.88199999999989,150,0,0,4,2.7151666666666667,0.44333333333333336,27.71999999999999
A2C,1,9,-64.44300000000001,150,0,0,4,1.9406666666666672,0.313,20.869999999999997
A2C,1,10,-110.68700000000011,150,0,0,4,3.9484999999999997,0.475,28.979999999999993
A2C,1,11,-97.633,150,0,0,4,2.8731666666666666,0.4773333333333333,29.169999999999995
A2C,1,12,-81.05199999999992,150,0,0,4,2.4684999999999993,0.3933333333333333,25.319999999999993
A2C,1,13,-74.83999999999997,150,0,0,4,1.9666666666666663,0.395,25.989999999999995
A2C,1,14,-90.5619999999998,150,0,0,4,2.6293333333333337,0.45,28.089999999999993
A2C,1,15,2.746000000000001,150,0,0,2,0.12033333333333333,0.0013333333333333335,6.62
A2C,1,16,-115.0559999999998,150,0,0,4,4.384666666666665,0.4633333333333333,28.439999999999994
A2C,1,17,-106.307,144,1,0,4,2.1555555555555554,0.4409722222222222,26.519999999999996
A2C,1,18,-113.49400000000007,150,0,0,4,4.0411666666666655,0.4866666666666667,29.359999999999992
A2C,1,19,-109.29000000000008,150,0,0,4,3.906666666666665,0.4666666666666667,28.519999999999992
A2C,1,20,-73.71499999999996,150,0,0,3,1.3891666666666667,0.45,28.009999999999994
A2C,1,21,-71.58899999999998,150,0,0,4,1.771166666666666,0.39233333333333337,25.439999999999998
A2C,1,22,-67.04699999999994,150,0,0,3,0.9776666666666665,0.43600000000000005,27.419999999999995
A2C,1,23,-110.38600000000014,150,0,0,4,3.8571666666666653,0.48,29.099999999999994
A2C,1,24,2.8040000000000007,150,0,0,2,0.163,0.0006666666666666668,5.76
A2C,1,25,-81.30300000000004,150,0,0,4,2.2939999999999996,0.4116666666666667,26.509999999999994
A2C,1,26,3.415000000000003,150,0,0,2,0.08833333333333333,0.0020000000000000005,6.049999999999999
A2C,1,27,-100.57799999999995,150,0,0,4,3.278166666666666,0.45666666666666667,28.279999999999994
A2C,1,28,-101.24800000000003,150,0,0,4,3.330666666666666,0.4583333333333333,28.429999999999993
A2C,1,29,1.9689999999999988,150,0,0,2,0.1955,0.0033333333333333335,6.09
A2C,1,30,-67.76799999999999,150,0,0,4,1.9473333333333338,0.32666666666666666,22.739999999999995
A2C,1,31,-88.79899999999991,150,0,0,4,2.620333333333332,0.44166666666666665,27.859999999999992
A2C,1,32,1.0939999999999992,150,0,0,2,0.2371666666666667,0.004,6.559999999999999
A2C,1,33,-96.04600000000003,150,0,0,4,2.8355,0.4666666666666667,28.719999999999995
A2C,1,34,2.0829999999999984,150,0,0,2,0.17683333333333331,0.0,6.59
A2C,1,35,-96.09199999999997,150,0,0,4,3.0785,0.44166666666666665,27.669999999999995
A2C,1,36,-100.00399999999986,150,0,0,4,3.093666666666667,0.4583333333333333,28.379999999999995
A2C,1,37,-82.8739999999999,150,0,0,4,2.529499999999999,0.4,26.239999999999995
A2C,1,38,-87.34999999999992,150,0,0,4,2.598333333333333,0.43166666666666664,27.309999999999995
A2C,1,39,-93.55199999999999,150,0,0,4,2.6843333333333335,0.465,28.619999999999994
A2C,1,40,-47.36000000000001,150,0,0,4,1.3574999999999997,0.24066666666666667,17.359999999999996
A2C,1,41,-92.91100000000004,150,0,0,4,2.978,0.43133333333333335,27.429999999999993
A2C,1,42,-92.36899999999989,150,0,0,4,2.8869999999999996,0.43333333333333335,27.209999999999994
A2C,1,43,-73.76000000000002,150,0,0,4,2.1008333333333336,0.38,24.599999999999994
A2C,1,44,-74.83700000000002,150,0,0,4,1.8018333333333332,0.41333333333333333,25.879999999999995
