#{"t_start": 1775770158.4078946, "env_id": "None"}
r,l,t
0.283,150,5.114798
1.839,150,5.234678
3.544,48,5.552153
3.523,42,5.582232
8.126,140,5.697834
3.368,37,5.725334
6.181,98,5.797959
-0.317,150,5.905152
2.74,3,5.908151
4.097,48,5.944737
4.43,63,5.990916
3.026,25,6.009497
4.371,47,6.044501
3.436,25,6.062995
4.304,56,6.104839
6.792,108,6.188171
3.013,20,6.203316
3.644,35,6.228405
4.389,63,6.27514
-0.585,150,6.384585
4.277,61,6.43664
4.434,54,6.480139
5.694,85,6.543061
-0.462,150,6.651128
6.035,91,6.718097
2.944,18,6.731097
5.698,95,6.800708
3.778,47,6.835767
3.852,45,6.868793
2.74,3,6.870793
2.86,16,6.882793
5.924,85,6.945798
2.786,16,6.958298
0.071,150,7.362422
3.446,31,7.392479
2.891,27,7.424422
4.574,61,7.481869
3.553,37,7.513875
1.777,150,7.635015
-0.741,150,7.742526
4.445,60,7.786875
2.945,38,7.815278
2.67,3,7.818279
3.894,48,7.853278
2.871,31,7.876503
6.662,150,7.98745
4.863,60,8.03298
-0.125,150,8.146602
3.444,35,8.174006
2.829,15,8.186006
3.48,31,8.209233
3.032,17,8.221232
3.534,31,8.245232
3.18,28,8.266443
4.214,51,8.309324
2.786,20,8.325906
3.901,48,8.362922
6.039,81,8.424157
2.975,21,8.440157
5.915,80,8.500567
3.936,38,8.529941
2.803,18,8.543935
3.291,35,8.568935
2.759,22,8.588081
3.513,31,8.613546
2.928,17,8.630183
3.626,42,8.661182
3.87,53,8.699942
2.603,18,8.725145
4.015,65,8.773693
2.888,15,8.784826
2.67,3,8.786826
5.633,77,8.843316
4.517,70,8.894989
0.87,150,9.271624
3.521,29,9.299024
2.681,27,9.324669
3.119,29,9.349844
2.93,17,9.363843
1.19,150,9.477715
3.211,24,9.49621
2.932,17,9.508541
3.456,51,9.546819
2.897,22,9.562819
-0.281,150,9.67109
2.67,3,9.674091
3.853,42,9.704651
4.273,56,9.746289
4.597,59,9.789361
2.74,3,9.791361
2.74,3,9.79436
3.138,18,9.807657
2.94,19,9.821657
3.633,32,9.845657
3.578,29,9.867318
4.883,64,9.914801
3.464,33,9.938896
3.39,37,9.966482
2.816,31,9.988501
3.179,27,10.008972
3.621,36,10.035408
2.985,20,10.050877
-1.472,150,10.159192
6.191,99,10.232638
2.67,3,10.234638
2.93,28,10.255638
3.103,24,10.272945
-1.602,150,10.381459
2.747,19,10.395457
4.143,52,10.434782
3.515,38,10.464037
-11.938,150,10.572581
3.303,24,10.590759
2.387,20,10.605759
3.843,38,10.633132
3.689,41,10.663403
4.161,50,10.700835
0.196,150,11.082897
2.67,3,11.084897
2.67,3,11.087897
2.91,23,11.108121
3.451,37,11.143197
4.519,52,11.189479
2.846,26,11.211479
3.59,37,11.238234
3.056,23,11.255639
3.437,47,11.289888
0.597,150,11.398606
2.67,3,11.401123
2.734,20,11.416672
2.368,18,11.429969
2.74,3,11.43481
4.581,58,11.478434
2.67,3,11.480434
2.74,3,11.483434
3.531,51,11.520434
2.877,15,11.530863
2.887,14,11.541877
0.049,150,11.65053
3.782,42,11.682228
2.741,15,11.692394
2.912,15,11.704879
2.632,15,11.715879
2.999,21,11.730878
2.999,22,11.747079
3.789,39,11.776381
2.74,3,11.77838
3.235,24,11.796578
3.141,22,11.812696
2.697,18,11.825698
3.12,25,11.844223
2.74,3,11.846503
-2.575,150,11.954585
3.585,28,11.975586
3.098,24,11.992586
3.729,97,12.06839
3.759,31,12.090389
3.336,26,12.110585
2.885,36,12.136324
2.645,27,12.156842
3.536,35,12.184949
3.329,24,12.206338
2.454,31,12.229338
3.625,41,12.258782
3.482,32,12.282783
2.74,3,12.284782
2.74,3,12.286783
3.025,18,12.3011
3.248,21,12.315997
5.694,85,12.378378
2.946,16,12.390379
3.107,27,12.41183
2.67,3,12.41383
3.03,24,12.43183
3.356,28,12.453007
1.001,150,12.560352
2.815,21,12.903527
2.778,21,12.924061
3.36,29,12.946063
3.29,36,12.97806
3.259,31,13.005157
-2.054,150,13.118031
4.96,64,13.165228
2.67,3,13.167248
-5.999,150,13.274348
3.522,41,13.305348
2.74,3,13.307348
3.73,44,13.33992
2.74,3,13.34192
-6.41,150,13.448968
3.552,34,13.475295
4.177,51,13.511673
2.729,18,13.52613
2.907,28,13.546325
2.98,20,13.561324
2.69,30,13.58386
3.098,29,13.605058
2.628,20,13.620595
3.661,36,13.646987
2.74,3,13.649987
5.829,80,13.708645
3.966,43,13.740844
2.885,15,13.751843
4.466,53,13.790223
-1.864,150,13.898327
2.74,3,13.901326
2.976,24,13.918769
4.683,59,13.962212
3.952,41,13.992515
3.379,26,14.011515
3.364,25,14.030515
4.085,40,14.060768
3.444,31,14.08399
2.866,16,14.094999
3.724,41,14.124999
3.617,36,14.152145
3.446,35,14.178303
2.74,3,14.181303
3.051,21,14.196302
2.74,3,14.198302
3.053,21,14.21452
3.146,24,14.231602
4.347,48,14.266957
3.731,36,14.293504
3.217,28,14.314504
5.986,92,14.384498
3.292,24,14.401498
3.849,36,14.701076
4.225,57,14.743046
3.129,26,14.762128
2.322,18,14.775357
2.67,3,14.778357
3.211,31,14.800357
4.464,58,14.842896
3.952,42,14.874896
2.74,3,14.876896
3.155,20,14.894148
3.838,41,14.923796
3.345,25,14.941798
2.949,24,14.959935
6.9,115,15.044477
2.86,15,15.055477
3.354,28,15.076477
3.185,28,15.096481
3.221,25,15.115477
2.74,3,15.117477
3.403,24,15.135477
2.67,3,15.137478
3.188,21,15.153157
2.683,22,15.170156
2.94,23,15.187157
3.289,29,15.208956
3.571,32,15.231956
3.232,25,15.250957
2.915,15,15.261959
2.74,3,15.264959
2.741,17,15.277956
4.604,51,15.315459
5.791,84,15.376518
3.185,35,15.402497
4.598,56,15.445512
3.744,39,15.475725
2.883,22,15.491725
3.124,26,15.511725
2.135,40,15.540725
2.74,3,15.542725
3.307,26,15.562167
2.974,23,15.579591
2.884,14,15.590599
2.972,23,15.607599
3.206,23,15.624928
3.133,30,15.648008
2.67,3,15.650008
3.693,36,15.676183
3.223,27,15.696182
3.933,42,15.727728
3.411,29,15.749098
2.74,3,15.752099
-3.525,150,15.861849
3.026,21,15.877848
3.497,36,15.904848
3.911,40,15.934246
3.636,44,15.966783
3.571,33,15.991261
3.277,33,16.014748
3.181,27,16.035336
3.65,38,16.063458
3.155,28,16.084576
3.905,41,16.114942
3.142,44,16.147845
3.027,38,16.176522
4.193,52,16.502732
3.489,35,16.531057
2.778,15,16.544131
2.67,3,16.546456
2.889,22,16.566781
4.827,55,16.617525
4.183,44,16.656107
4.454,49,16.700379
3.132,19,16.714379
3.708,34,16.739379
4.082,43,16.77145
4.18,50,16.810646
2.835,22,16.82961
3.216,26,16.851918
5.821,101,16.928028
2.724,15,16.939027
3.236,47,16.975031
4.184,52,17.012328
4.419,48,17.049366
2.74,3,17.051366
3.74,31,17.075026
4.229,55,17.115752
8.493,143,17.222282
3.031,25,17.240313
2.793,22,17.258067
-0.454,150,17.374313
3.061,27,17.395169
4.07,50,17.432178
6.425,116,17.518198
3.425,26,17.537625
5.552,78,17.595365
2.74,3,17.598365
3.062,21,17.613374
2.74,3,17.616374
2.74,3,17.618796
3.136,21,17.63388
3.451,31,17.65718
6.282,150,19.138505
4.416,50,19.176089
4.56,60,19.220582
3.131,24,19.238592
3.487,36,19.266083
2.836,17,19.279408
3.049,20,19.294365
3.089,24,19.312762
4.032,41,19.342932
4.34,50,19.379648
2.74,3,19.382649
2.865,18,19.395648
3.091,18,19.408648
3.637,33,19.43363
3.115,29,19.75073
2.74,3,19.75273
5.242,67,19.80225
3.963,40,19.83325
3.666,37,19.864357
4.99,62,19.917808
2.67,3,19.920808
3.947,41,19.950914
3.783,37,19.977942
4.002,44,20.010193
3.319,26,20.029559
3.419,42,20.059841
4.215,45,20.093851
2.978,18,20.106852
4.348,51,20.144052
-0.555,150,20.252578
4.397,57,20.296571
0.81,150,20.405162
2.314,17,20.419168
3.13,24,20.439321
2.74,3,20.44238
3.99,43,20.474656
-2.155,150,20.584193
5.005,77,20.641536
5.339,84,20.703674
4.111,75,20.758386
2.704,18,20.771622
-1.472,30,20.794228
3.249,28,20.814457
4.678,52,20.853925
3.796,39,20.88292
2.74,3,20.885921
2.784,22,20.902387
0.481,150,21.009939
3.604,37,21.038146
5.208,92,21.105145
2.9,20,21.120146
2.947,21,21.135145
3.881,39,21.165018
3.157,31,21.18715
2.67,3,21.189338
3.369,29,21.211285
3.073,20,21.226606
3.7,33,21.250625
-1.516,150,21.657772
2.699,17,21.670772
2.636,19,21.68828
2.74,3,21.691279
2.626,13,21.703284
-1.213,150,21.817175
2.67,3,21.820174
2.997,15,21.831468
3.514,36,21.857593
2.74,3,21.860593
3.199,26,21.879322
4.771,64,21.926409
3.723,45,21.959255
3.141,33,21.984219
3.475,35,22.010224
2.862,17,22.023223
3.311,27,22.043223
2.74,3,22.045223
4.139,48,22.080487
3.559,40,22.110128
3.057,26,22.130128
2.973,23,22.146899
3.372,25,22.165467
4.554,62,22.210763
4.247,46,22.245653
2.863,27,22.264615
3.261,23,22.282
0.61,150,22.391317
0.277,150,22.500365
2.909,21,22.516465
3.566,40,22.545735
3.442,29,22.567399
3.161,22,22.583399
3.267,30,22.605602
3.51,29,22.627603
2.74,3,22.629602
2.78,3,22.631602
3.179,24,22.649707
3.763,34,22.674919
2.958,23,22.694259
4.556,72,22.749481
4.315,53,22.790481
2.74,3,22.79248
3.646,34,22.818855
3.025,20,22.834264
3.796,36,22.860265
3.439,34,22.885643
3.028,21,22.900712
0.75,150,23.009485
2.67,3,23.012485
3.617,40,23.041511
3.407,28,23.062511
2.811,22,23.078511
3.142,24,23.369018
2.67,3,23.371018
2.89,24,23.390681
4.258,46,23.430257
-1.486,150,23.547544
3.46,34,23.574544
3.257,26,23.59382
2.983,26,23.613222
2.667,24,23.631224
2.77,25,23.649562
0.498,150,23.757429
2.918,26,23.777538
3.809,37,23.804538
4.139,44,23.83724
3.007,25,23.855535
2.74,3,23.858555
2.758,12,23.867554
3.158,25,23.885918
3.279,27,23.906918
3.647,34,23.931915
3.889,40,23.96557
3.687,37,24.000588
1.878,16,24.013425
2.74,3,24.01544
3.115,20,24.030828
3.958,41,24.061733
2.74,3,24.064733
4.037,42,24.095312
4.116,43,24.12862
3.677,30,24.153052
2.74,3,24.156052
3.558,36,24.182598
2.825,19,24.197003
2.74,3,24.199027
2.74,3,24.201306
2.74,3,24.204317
2.67,3,24.206317
2.67,3,24.208319
2.968,16,24.220901
3.449,30,24.243312
3.184,29,24.264902
4.938,68,24.31502
2.742,22,24.330711
2.74,3,24.334124
3.225,31,24.356248
3.416,32,24.380247
2.74,3,24.382248
3.161,21,24.398265
2.859,14,24.409267
2.74,19,24.423719
2.986,29,24.445414
4.239,43,24.478484
2.932,19,24.49258
3.853,46,24.526007
3.462,34,24.551301
6.08,150,24.660738
3.199,21,24.677097
3.111,26,24.69653
3.236,23,24.713124
3.016,43,24.745574
4.62,59,24.788574
1.719,150,24.899353
3.71,36,25.189102
3.257,24,25.207037
2.74,3,25.209037
2.557,18,25.223358
4.265,43,25.254973
2.812,14,25.267299
2.663,24,25.289459
2.931,19,25.308049
3.047,29,25.332106
3.356,22,25.351107
2.74,3,25.354107
2.952,21,25.370107
2.74,3,25.373107
3.264,29,25.394107
2.695,22,25.410411
2.878,26,25.429931
3.352,29,25.451105
2.74,3,25.453239
3.052,20,25.468181
3.367,25,25.486761
3.41,34,25.512201
2.736,14,25.522201
3.44,32,25.54565
2.74,3,25.547907
2.765,3,25.550315
4.046,47,25.586146
2.215,25,25.604639
3.155,24,25.622786
2.74,3,25.624834
3.116,22,25.642245
2.536,19,25.656471
3.105,24,25.674004
0.907,150,25.783165
2.721,15,25.794865
2.895,15,25.805707
3.722,38,25.834325
2.911,22,25.850295
2.74,3,25.852295
2.67,3,25.854295
4.414,49,25.892321
2.74,3,25.894328
2.976,21,25.909449
2.674,15,25.920449
2.74,3,25.923555
3.294,22,25.940675
3.683,34,25.965174
4.867,62,26.011556
3.948,40,26.040556
3.286,27,26.060963
2.883,30,26.082949
3.178,22,26.10049
2.338,19,26.114854
2.759,17,26.126854
-0.685,150,26.236502
3.421,25,26.254972
2.698,20,26.269972
3.255,31,26.292972
3.769,42,26.323972
4.013,39,26.352321
2.99,23,26.369321
2.854,14,26.380323
3.221,28,26.40087
3.386,26,26.41987
3.004,18,26.433764
2.681,14,26.448239
3.904,38,26.476531
3.492,31,26.499211
3.775,37,26.527261
2.876,22,26.543289
3.207,28,26.56375
3.529,36,26.590797
2.67,3,26.593797
2.806,17,26.607004
2.747,17,26.62068
3.328,30,26.64335
2.67,3,26.64535
3.533,33,26.669783
2.67,3,26.672783
4.056,41,26.702695
0.854,20,26.717695
2.902,21,27.000386
2.901,18,27.014386
3.048,19,27.028553
2.11,24,27.046561
-2.167,150,27.15904
2.935,20,27.173983
3.094,23,27.190602
3.234,31,27.213976
3.594,41,27.244126
3.514,30,27.266134
2.755,3,27.269134
3.51,31,27.292606
3.807,40,27.322436
3.696,38,27.350794
3.66,31,27.373955
2.74,3,27.375973
3.577,30,27.399621
3.302,23,27.41662
2.74,3,27.418619
3.12,19,27.432881
3.15,23,27.450675
-1.043,150,27.56746
3.064,22,27.585098
3.581,32,27.61742
3.398,29,27.639586
2.67,3,27.641586
3.774,38,27.672729
3.241,22,27.689022
2.881,27,27.709388
2.885,16,27.722065
3.017,27,27.742794
3.381,29,27.764326
4.014,41,27.795171
3.614,34,27.820171
3.196,25,27.838528
2.74,3,27.840528
3.442,39,27.869528
3.056,22,27.885528
3.162,26,27.907417
2.808,17,27.920102
3.003,23,27.937297
2.834,17,27.949888
3.163,25,27.967557
3.409,29,27.988879
2.959,17,28.001879
3.56,29,28.023274
3.324,29,28.044612
2.874,12,28.053612
2.797,18,28.06712
3.459,28,28.088102
3.599,34,28.113271
4.48,48,28.149373
2.689,17,28.162372
3.035,26,28.181851
4.052,45,28.216324
3.19,24,28.235775
2.67,3,28.237775
2.626,21,28.254181
3.124,18,28.267471
3.098,21,28.283471
3.422,29,28.304828
3.177,26,28.323851
3.513,27,28.34389
3.214,26,28.363139
3.218,21,28.379257
2.974,16,28.391258
2.947,16,28.403417
3.157,20,28.418492
3.047,20,28.432503
2.74,3,28.435503
2.881,20,28.450504
2.985,24,28.468896
2.895,19,28.482896
3.595,35,28.508548
2.655,15,28.5203
2.74,3,28.522308
2.7,20,28.537057
3.294,29,28.837484
3.264,22,28.854484
3.968,47,28.893158
3.744,33,28.919517
2.67,3,28.922518
3.938,40,28.956935
3.73,40,28.995369
3.221,29,29.018506
3.07,24,29.036505
0.1,28,29.057016
0.873,150,29.168974
3.376,26,29.190235
3.488,30,29.213235
3.748,37,29.242249
2.974,18,29.255696
3.814,36,29.283206
2.656,20,29.298463
3.303,22,29.314473
2.923,20,29.329822
3.213,25,29.348336
3.445,34,29.374335
3.785,44,29.406942
3.511,31,29.43012
2.957,20,29.44512
3.798,41,29.475785
2.703,27,29.495791
2.74,3,29.497792
2.74,3,29.500938
3.351,29,29.522982
3.051,20,29.537982
2.492,18,29.551984
3.01,16,29.566059
3.806,47,29.601434
2.958,17,29.614496
3.277,26,29.633688
3.9,38,29.662761
2.67,3,29.664761
3.357,26,29.685024
3.419,31,29.70825
3.054,21,29.723371
2.696,17,29.736444
3.252,22,29.752577
3.897,36,29.78027
2.772,17,29.79327
1.091,150,29.901745
2.74,3,29.904745
3.292,21,29.92012
3.214,27,29.94012
2.446,16,29.95212
4.0,44,29.984625
3.16,28,30.007857
3.574,31,30.031232
3.014,16,30.043232
3.562,39,30.07235
3.466,37,30.099789
3.717,35,30.125878
2.67,3,30.127878
1.201,150,30.237086
2.977,22,30.253453
2.874,22,30.269528
3.828,38,30.297535
2.74,3,30.300701
3.928,36,30.326709
2.74,3,30.329709
3.032,29,30.35133
3.106,20,30.366633
4.061,47,30.661374
3.252,20,30.67666
3.083,27,30.696886
3.498,42,30.732094
3.175,21,30.748357
3.153,32,30.771364
3.656,34,30.796726
2.762,17,30.809726
2.996,19,30.823726
2.856,18,30.837726
4.275,48,30.873726
2.903,16,30.884724
2.74,3,30.887723
3.569,31,30.910204
3.235,27,30.930655
2.951,24,30.948097
2.877,33,30.972315
2.71,16,30.984315
3.568,29,31.006315
3.328,33,31.030425
2.852,19,31.044425
3.09,23,31.061502
3.015,18,31.076122
2.74,3,31.078132
4.196,46,31.112539
3.753,34,31.137754
3.209,23,31.153754
3.42,44,31.186872
3.0,22,31.203144
3.719,40,31.232633
2.925,20,31.247635
2.74,3,31.249633
2.928,16,31.261633
3.072,21,31.277785
3.304,27,31.297785
2.906,16,31.308784
2.952,32,31.333169
3.286,25,31.351169
2.74,3,31.353169
3.675,31,31.376169
3.186,25,31.394484
2.899,16,31.406484
3.027,23,31.425004
3.781,38,31.453076
2.74,3,31.455076
3.314,24,31.473115
4.197,47,31.507341
2.52,34,31.532522
2.979,15,31.544528
3.524,29,31.566542
3.066,24,31.584542
3.352,34,31.609741
2.846,20,31.624805
2.67,3,31.626803
4.583,50,31.663897
2.908,18,31.676897
2.894,17,31.689897
3.89,38,31.717897
2.977,18,31.730897
2.938,17,31.743897
3.757,39,31.772903
3.76,33,31.797597
3.158,30,31.819765
3.762,41,31.849766
3.726,36,31.876765
-1.668,150,31.981515
3.594,29,32.003515
2.819,15,32.01466
3.391,28,32.035659
2.67,3,32.037659
3.176,25,32.055659
3.432,25,32.074659
2.906,16,32.085905
4.05,42,32.116913
4.463,51,32.154921
-2.066,150,32.530276
3.541,32,32.553276
3.368,23,32.570276
3.416,31,32.593618
3.081,25,32.612682
3.956,41,32.642682
5.557,71,32.695854
2.751,20,32.710856
3.23,31,32.735026
2.67,3,32.738026
2.67,3,32.740026
3.428,32,32.76416
3.623,38,32.791674
3.077,23,32.808671
4.075,46,32.842671
4.097,44,32.875116
3.242,21,32.891116
2.74,3,32.893116
3.421,29,32.915116
4.028,41,32.94453
3.53,38,32.973699
3.074,20,32.988699
4.856,59,33.032969
3.996,42,33.063969
6.606,101,33.138564
2.837,14,33.148573
2.81,21,33.163692
2.74,3,33.166692
3.518,30,33.189799
3.402,33,33.213798
3.798,35,33.240206
3.621,37,33.275216
3.364,23,33.291508
3.022,22,33.307508
3.194,23,33.325762
3.58,31,33.348113
2.848,21,33.364132
4.183,42,33.39514
3.748,35,33.420141
0.604,150,33.530373
3.202,20,33.545602
3.242,21,33.56108
-0.973,150,33.67019
5.074,64,33.717064
3.162,24,33.735086
3.131,21,33.750874
3.649,30,33.773488
3.332,30,33.796403
6.39,107,33.87541
4.273,44,33.907823
2.74,3,33.910097
2.962,18,33.923909
2.74,3,33.926922
3.229,28,34.258647
-0.498,150,34.428993
2.74,3,34.431988
3.987,39,34.463453
3.868,34,34.489452
5.121,63,34.536144
4.139,45,34.569721
3.276,23,34.587086
3.493,27,34.608103
2.619,24,34.625103
2.959,20,34.640337
2.74,3,34.642337
3.444,35,34.668548
3.15,25,34.686862
2.74,3,34.688862
3.033,17,34.702144
-0.861,150,34.811018
3.282,38,34.841647
3.375,30,34.864763
3.154,20,34.87933
4.164,51,34.916822
3.576,31,34.940961
2.74,3,34.943986
3.118,23,34.960499
3.153,20,34.977513
4.465,50,35.024045
3.468,26,35.043074
4.036,44,35.076753
3.234,27,35.097115
3.092,17,35.110115
3.729,40,35.140115
2.74,3,35.143114
3.8,36,35.169115
2.74,3,35.172114
2.978,19,35.186114
4.208,44,35.22121
2.74,3,35.22321
-0.205,150,35.331849
4.058,44,35.364849
2.67,3,35.366849
4.579,47,35.401849
3.836,37,35.428855
4.789,55,35.470115
2.74,3,35.472115
4.02,43,35.504547
1.246,150,35.614571
3.047,28,35.635571
2.813,24,35.653571
3.106,18,35.66757
3.433,31,35.691128
3.715,40,35.720752
3.843,34,35.745753
3.584,35,35.771131
3.114,24,35.789131
2.966,19,35.80329
3.133,24,35.821296
3.57,33,35.846486
3.203,34,36.146339
3.365,29,36.168879
2.74,16,36.180879
3.272,28,36.202105
3.185,28,36.22417
2.74,3,36.22617
3.053,20,36.241522
3.065,21,36.257014
2.804,14,36.26825
3.49,28,36.295249
4.673,54,36.33625
3.388,29,36.35725
2.699,26,36.37625
4.159,42,36.408604
2.74,3,36.410604
4.413,57,36.453605
3.442,33,36.478605
2.736,19,36.493606
2.74,3,36.495605
2.64,26,36.515633
2.74,3,36.517633
2.74,3,36.520633
3.238,22,36.536144
2.74,3,36.539144
3.122,22,36.55521
2.931,22,36.572231
4.966,61,36.617665
2.74,3,36.620665
3.394,30,36.642665
2.74,3,36.64569
3.693,34,36.669859
2.995,22,36.686859
2.937,22,36.702559
3.073,27,36.722982
3.694,36,36.749245
3.228,25,36.768415
3.081,25,36.786693
2.297,27,36.80687
4.044,44,36.83887
3.927,46,36.873999
3.933,40,36.903072
3.331,23,36.920072
3.573,31,36.943474
3.255,23,37.675094
3.645,38,37.703814
3.73,34,37.728817
4.342,51,37.766923
3.746,36,37.793992
3.891,39,37.821992
5.022,77,37.878991
3.29,30,37.900991
3.468,28,37.921991
3.63,31,37.945049
2.74,3,37.94705
3.276,21,37.963049
2.787,17,37.975049
3.179,23,37.992049
3.668,32,38.015608
2.942,17,38.028608
2.953,17,38.040609
3.146,18,38.054797
3.236,24,38.071975
2.925,15,38.082975
2.954,24,38.100975
5.617,71,38.153124
3.64,36,38.18021
3.042,21,38.195371
3.067,24,38.213371
7.887,122,38.30347
3.243,25,38.32147
2.947,28,38.34247
3.271,30,38.364516
4.155,41,38.659695
3.137,23,38.678878
3.51,33,38.705774
3.853,47,38.741771
2.787,15,38.755045
2.74,3,38.758044
2.74,3,38.760045
5.475,75,38.815228
3.213,27,38.835738
3.929,38,38.864824
3.572,31,38.886823
4.411,48,38.923008
3.353,28,38.943008
3.213,30,38.965008
3.338,25,38.984015
3.969,41,39.014192
3.105,27,39.034192
0.704,150,39.143791
3.032,24,39.161794
3.853,41,39.192148
2.74,3,39.195148
2.74,3,39.197148
3.066,20,39.212149
3.583,38,39.240161
3.272,23,39.257162
3.636,33,39.282161
4.569,53,39.321231
3.125,20,39.336231
3.004,17,39.349462
3.996,42,39.380461
2.74,3,39.382461
3.28,30,39.404461
5.811,90,39.478464
3.005,26,39.499347
4.023,40,39.531246
5.61,75,39.58761
4.061,65,39.634139
4.19,40,39.664576
3.354,26,39.683931
0.285,150,39.793421
3.071,21,39.808418
5.292,71,39.862637
3.552,36,39.889887
3.37,24,39.908329
4.64,58,39.951894
3.641,30,39.974894
3.424,37,40.001894
3.788,32,40.025063
3.497,37,40.053513
3.686,42,40.085016
2.616,18,40.098016
3.597,35,40.124016
2.938,25,40.14231
4.126,37,40.170636
2.74,3,40.173636
2.74,3,40.175636
2.918,16,40.454235
5.097,60,40.502333
3.69,33,40.531114
3.025,25,40.549114
9.017,149,40.665293
3.636,34,40.691287
2.706,24,40.708513
3.7,32,40.732513
2.921,21,40.747868
3.268,29,40.770106
3.342,24,40.788106
3.787,37,40.815106
3.326,29,40.836391
3.179,35,40.862638
3.513,40,40.891638
3.108,25,40.909969
3.531,33,40.934197
2.74,3,40.936198
2.601,15,40.948198
2.74,3,40.950198
2.74,3,40.953198
3.279,30,40.975384
3.252,24,40.993384
2.74,3,40.995384
3.142,26,41.014384
3.25,21,41.030384
3.058,20,41.044392
4.036,49,41.080666
2.834,17,41.093665
2.977,24,41.111673
2.947,27,41.131673
4.489,51,41.168876
3.083,26,41.188876
2.77,14,41.198876
3.676,36,41.225904
4.262,51,41.263147
4.636,55,41.304394
5.561,79,41.362764
3.129,23,41.378764
2.67,3,41.381765
2.67,3,41.383764
3.031,18,41.396764
2.74,3,41.399764
3.324,27,41.420772
2.67,3,41.429308
2.874,21,41.444707
2.974,21,41.460856
4.52,58,41.502856
3.345,32,41.527218
3.078,20,41.542218
5.114,67,41.591609
3.045,25,41.61061
2.74,16,41.622609
3.46,35,41.648548
2.606,16,41.660547
2.74,3,41.662547
4.461,52,41.701328
2.67,3,41.703328
2.962,15,41.714499
2.682,15,41.725498
2.926,14,41.736499
2.74,3,41.738498
5.105,70,41.790346
4.253,49,41.826713
5.863,85,41.890761
2.67,3,41.89278
3.662,35,41.918805
2.948,15,41.929806
3.036,29,41.95211
3.331,29,41.974397
2.942,26,41.993397
3.815,41,42.300823
5.626,76,42.359601
5.406,75,42.413601
3.628,38,42.445701
3.026,16,42.457825
2.67,3,42.460826
4.029,40,42.489825
6.292,102,42.565077
2.67,3,42.567076
2.67,3,42.570077
3.066,18,42.583077
2.893,14,42.594079
3.232,23,42.611247
3.113,21,42.627247
2.67,3,42.629247
3.233,34,42.654875
3.858,34,42.679875
3.064,22,42.696249
2.783,17,42.709249
3.181,29,42.730504
3.188,23,42.747504
3.687,40,42.777026
5.159,79,42.836672
3.69,31,42.860138
2.74,3,42.862139
4.019,40,42.892253
3.613,42,42.922732
7.005,116,43.008661
3.536,41,43.038456
2.576,20,43.053456
3.304,29,43.074846
2.894,15,43.086846
3.996,40,43.117037
3.313,26,43.137053
2.672,14,43.147053
3.047,30,43.169054
2.838,16,43.181053
2.74,3,43.184053
2.972,22,43.200053
3.651,36,43.226424
2.686,14,43.23759
3.613,28,43.25859
2.74,3,43.26059
3.94,39,43.28959
2.962,21,43.30459
2.67,3,43.30759
5.056,70,43.3608
4.772,57,43.404949
2.961,24,43.424823
3.267,27,43.446362
3.027,20,43.463428
2.74,3,43.466429
3.644,44,43.498713
3.086,24,43.517123
7.961,136,43.618738
2.67,3,43.621737
3.696,31,43.644746
3.523,39,43.672895
-0.587,150,43.780033
4.95,76,44.103204
4.151,44,44.142531
8.4,142,44.271786
1.257,150,44.388792
2.9,17,44.4164
2.74,3,44.4204
6.448,150,44.552004
