method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
DQN_Safe,4,0,2.763,4,0,1,1,0.0375,0.0,0.27
DQN_Safe,4,1,3.4190000000000005,56,0,1,2,0.1732142857142857,0.0,2.63
DQN_Safe,4,2,4.244999999999999,73,0,1,2,0.0684931506849315,0.0,3.29
DQN_Safe,4,3,2.6719999999999997,4,0,1,1,0.025,0.0,0.32
DQN_Safe,4,4,2.8,8,0,1,1,0.0625,0.0,0.54
DQN_Safe,4,5,2.7600000000000002,8,0,1,1,0.125,0.0,0.54
DQN_Safe,4,6,2.6719999999999997,4,0,1,1,0.025,0.0,0.32
DQN_Safe,4,7,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,8,-119.17700000000013,150,0,0,3,0.5276666666666667,0.31333333333333335,21.069999999999993
DQN_Safe,4,9,3.400000000000002,150,0,0,1,0.12333333333333334,0.0,5.659999999999999
DQN_Safe,4,10,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,11,2.9509999999999996,31,0,1,2,0.19516129032258062,0.0,1.5100000000000005
DQN_Safe,4,12,2.752,6,0,1,1,0.14166666666666666,0.0,0.38000000000000006
DQN_Safe,4,13,2.734,6,0,1,1,0.075,0.0,0.48000000000000004
DQN_Safe,4,14,2.6719999999999997,4,0,1,1,0.025,0.0,0.32
DQN_Safe,4,15,4.053000000000005,150,0,0,2,0.06766666666666665,0.0,5.6899999999999995
DQN_Safe,4,16,-1.135,150,0,0,4,0.3816666666666666,0.0,7.269999999999999
DQN_Safe,4,17,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,18,-0.8890000000000007,150,0,0,4,0.37533333333333324,0.0,7.0699999999999985
DQN_Safe,4,19,4.943,102,0,1,2,0.0946078431372549,0.0,4.190000000000001
DQN_Safe,4,20,2.759,6,0,1,1,0.075,0.0,0.43
DQN_Safe,4,21,2.6830000000000003,7,0,1,1,0.09285714285714287,0.0,0.51
DQN_Safe,4,22,2.7190000000000003,6,0,1,1,0.15833333333333335,0.0,0.43000000000000005
DQN_Safe,4,23,3.817,92,0,1,3,0.1845108695652174,0.0,4.270000000000001
DQN_Safe,4,24,5.351000000000001,107,0,1,2,0.0764018691588785,0.0,4.110000000000001
DQN_Safe,4,25,3.9979999999999993,58,0,1,2,0.10387931034482759,0.0,2.26
DQN_Safe,4,26,-57.770999999999994,86,1,0,4,0.711627906976744,0.27906976744186046,11.149999999999995
DQN_Safe,4,27,2.666,5,0,1,2,0.06000000000000001,0.0,0.4
DQN_Safe,4,28,2.674,5,0,1,1,0.04,0.0,0.4
DQN_Safe,4,29,2.674,5,0,1,1,0.04,0.0,0.4
DQN_Safe,4,30,2.734,6,0,1,1,0.075,0.0,0.48000000000000004
DQN_Safe,4,31,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,32,2.6759999999999997,6,0,1,1,0.05000000000000001,0.0,0.48000000000000004
DQN_Safe,4,33,2.7819999999999996,7,0,1,1,0.08571428571428572,0.0,0.46
DQN_Safe,4,34,-48.26299999999999,150,0,0,3,0.32733333333333337,0.37333333333333335,24.009999999999994
DQN_Safe,4,35,2.763,4,0,1,1,0.0375,0.0,0.27
DQN_Safe,4,36,2.674,5,0,1,1,0.04,0.0,0.4
DQN_Safe,4,37,4.308000000000007,150,0,0,3,0.07183333333333335,0.0,5.079999999999999
DQN_Safe,4,38,4.121999999999999,90,0,1,2,0.13999999999999999,0.0,4.02
DQN_Safe,4,39,2.749,7,0,1,1,0.09999999999999999,0.0,0.51
DQN_Safe,4,40,5.144,116,0,1,2,0.10732758620689654,0.0,4.600000000000002
DQN_Safe,4,41,2.986,34,0,1,2,0.22205882352941178,0.0,1.6400000000000001
DQN_Safe,4,42,2.6719999999999997,4,0,1,1,0.025,0.0,0.32
DQN_Safe,4,43,2.6719999999999997,5,0,1,1,0.045,0.0,0.4
DQN_Safe,4,44,4.028000000000005,150,0,0,2,0.06266666666666666,0.0,5.859999999999999
DQN_Safe,4,45,2.729,7,0,1,1,0.1357142857142857,0.0,0.51
DQN_Safe,4,46,2.6719999999999997,4,0,1,1,0.025,0.0,0.32
DQN_Safe,4,47,2.674,5,0,1,1,0.04,0.0,0.4
DQN_Safe,4,48,2.733,7,0,1,2,0.1285714285714286,0.0,0.51
DQN_Safe,4,49,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,50,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,51,2.763,4,0,1,1,0.0375,0.0,0.27
DQN_Safe,4,52,2.7359999999999998,5,0,1,1,0.06,0.0,0.4
DQN_Safe,4,53,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN_Safe,4,54,2.7609999999999997,5,0,1,1,0.06,0.0,0.35000000000000003
DQN_Safe,4,55,2.6719999999999997,4,0,1,1,0.025,0.0,0.32
DQN_Safe,4,56,2.963,39,0,1,2,0.27628205128205124,0.0,1.6700000000000004
DQN_Safe,4,57,4.361000000000006,150,0,0,1,0.04700000000000001,0.0,5.569999999999999
