method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
QRDQN,1,0,-41.47900000000001,150,0,0,4,2.9145000000000008,0.0,12.0
QRDQN,1,1,-43.84400000000001,150,0,0,4,3.1611666666666673,0.0,12.0
QRDQN,1,2,-43.17199999999994,150,0,0,4,3.1626666666666656,0.0,12.0
QRDQN,1,3,-41.135999999999925,150,0,0,4,3.0571666666666655,0.0,12.0
QRDQN,1,4,-42.74700000000002,150,0,0,4,3.211833333333334,0.0,12.0
QRDQN,1,5,-43.157999999999944,150,0,0,4,3.225666666666666,0.0,12.0
QRDQN,1,6,-45.61999999999994,150,0,0,4,3.430833333333332,0.0,12.0
QRDQN,1,7,-42.162000000000035,150,0,0,4,3.224333333333333,0.0,12.0
QRDQN,1,8,-43.23000000000007,150,0,0,4,3.2725,0.0,12.0
QRDQN,1,9,-49.11599999999994,150,0,0,4,3.4496666666666655,0.0,12.0
QRDQN,1,10,-39.64400000000005,150,0,0,4,2.9478333333333326,0.0,12.0
QRDQN,1,11,-41.51100000000005,150,0,0,4,3.1030000000000006,0.0,12.0
QRDQN,1,12,-47.47399999999996,150,0,0,4,3.451999999999999,0.0,12.0
QRDQN,1,13,-41.30600000000006,150,0,0,4,3.019666666666666,0.0,12.0
QRDQN,1,14,-42.03200000000001,150,0,0,4,3.172666666666667,0.0,12.0
QRDQN,1,15,-38.35800000000004,150,0,0,4,2.9014999999999995,0.0,12.0
QRDQN,1,16,-45.57399999999997,150,0,0,4,3.421166666666665,0.0,12.0
QRDQN,1,17,-63.42599999999999,131,1,0,4,3.255343511450381,0.0,10.48
QRDQN,1,18,-45.78999999999996,150,0,0,4,3.439166666666665,0.0,12.0
QRDQN,1,19,-38.41200000000008,150,0,0,4,2.8826666666666663,0.0,12.0
QRDQN,1,20,-31.11999999999996,150,0,0,4,2.292500000000001,0.0,12.0
QRDQN,1,21,-45.260000000000055,150,0,0,4,3.3716666666666657,0.0,12.0
QRDQN,1,22,-46.249999999999936,150,0,0,4,3.4774999999999987,0.0,12.0
QRDQN,1,23,-41.73600000000006,150,0,0,4,3.1888333333333323,0.0,12.0
QRDQN,1,24,-40.07599999999995,150,0,0,4,2.9021666666666657,0.0,12.0
QRDQN,1,25,-41.79500000000009,150,0,0,4,3.173333333333333,0.0,12.0
QRDQN,1,26,-28.532999999999994,150,0,0,4,2.027333333333334,0.0,12.0
QRDQN,1,27,-38.178000000000075,150,0,0,4,2.8923333333333328,0.0,12.0
