method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
PPO,2,0,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,1,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,2,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,3,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,4,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,5,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,6,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,7,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,8,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,9,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,10,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,11,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,12,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,13,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,14,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,15,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,16,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,17,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,18,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,19,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,20,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,21,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,22,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,23,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,24,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,25,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,26,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,27,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,28,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,29,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,30,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,31,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,32,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,33,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,34,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,35,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,36,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,37,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,38,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,39,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,40,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,41,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,42,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,43,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,44,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,45,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,46,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,47,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,48,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,49,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,50,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,51,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,52,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,53,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,54,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,55,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,56,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,57,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,58,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,59,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,60,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,61,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,62,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,63,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,64,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,65,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,66,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,67,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,68,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,69,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,70,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,71,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,72,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,73,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,74,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,75,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,76,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,77,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,78,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,79,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,2,80,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,81,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,82,-13.649999999999999,10,1,0,4,0.8049999999999999,0.05,0.5
PPO,2,83,-13.61,10,1,0,4,0.8049999999999999,0.05,0.42
PPO,2,84,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,2,85,-12.07,8,1,0,4,0.875,0.0,0.14
