method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
DQN,1,0,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,1,2.6759999999999997,7,0,1,1,0.18571428571428572,0.0,0.56
DQN,1,2,-4.427000000000004,150,0,0,4,0.5735000000000001,0.002666666666666667,7.849999999999998
DQN,1,3,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,4,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,5,-5.724999999999998,150,0,0,4,0.5983333333333332,0.007333333333333334,7.889999999999999
DQN,1,6,2.7399999999999998,4,0,1,1,0.03125,0.0,0.32
DQN,1,7,-0.9070000000000007,150,0,0,4,0.3459999999999999,0.0020000000000000005,7.389999999999999
DQN,1,8,-2.9729999999999976,150,0,0,4,0.36400000000000005,0.0,11.02
DQN,1,9,2.67,3,0,1,0,0.0,0.0,0.24
DQN,1,10,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,11,2.67,3,0,1,0,0.0,0.0,0.24
DQN,1,12,0.28399999999999953,150,0,0,4,0.30966666666666676,0.0006666666666666668,5.3199999999999985
DQN,1,13,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,14,-2.030999999999999,150,0,0,4,0.373,0.0,9.410000000000002
DQN,1,15,2.67,3,0,1,0,0.0,0.0,0.24
DQN,1,16,2.594,6,0,1,1,0.03333333333333333,0.016666666666666666,0.52
DQN,1,17,2.578,6,0,1,2,0.06666666666666667,0.016666666666666666,0.52
DQN,1,18,2.674,5,0,1,1,0.04,0.0,0.4
DQN,1,19,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN,1,20,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,21,-4.462999999999988,150,0,0,4,0.8064999999999998,0.0033333333333333335,2.05
DQN,1,22,2.6430000000000002,8,0,1,1,0.159375,0.0,0.5900000000000001
DQN,1,23,2.6479999999999997,6,0,1,1,0.06666666666666667,0.016666666666666666,0.52
DQN,1,24,2.7119999999999997,7,0,1,1,0.12142857142857143,0.0,0.56
DQN,1,25,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,26,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,27,-0.2100000000000003,150,0,0,4,0.36333333333333323,0.0,5.999999999999999
DQN,1,28,2.66,6,0,1,1,0.041666666666666664,0.016666666666666666,0.52
DQN,1,29,1.1890000000000027,150,0,0,4,0.3146666666666666,0.0020000000000000005,3.95
DQN,1,30,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,31,2.662,7,0,1,1,0.049999999999999996,0.014285714285714287,0.6
DQN,1,32,2.678,5,0,1,1,0.03,0.0,0.4
DQN,1,33,3.6359999999999966,150,0,0,2,0.1595,0.006,2.92
DQN,1,34,2.546,8,0,1,1,0.13125,0.0125,0.6799999999999999
DQN,1,35,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,36,-1.1939999999999982,150,0,0,4,0.38616666666666655,0.0006666666666666668,7.279999999999998
DQN,1,37,-3.0989999999999984,150,0,0,4,0.5195000000000001,0.0006666666666666668,7.399999999999999
DQN,1,38,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN,1,39,1.055000000000006,150,0,0,4,0.2883333333333332,0.0020000000000000005,4.849999999999999
DQN,1,40,0.11500000000000038,150,0,0,3,0.295,0.0013333333333333335,7.339999999999999
DQN,1,41,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,42,2.71,6,0,1,1,0.125,0.0,0.48000000000000004
DQN,1,43,-7.292999999999988,150,0,0,4,0.7031666666666664,0.0,10.049999999999997
DQN,1,44,2.661,8,0,1,1,0.1,0.0125,0.63
DQN,1,45,1.8190000000000017,150,0,0,4,0.24049999999999996,0.004666666666666667,3.9100000000000006
DQN,1,46,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,47,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,48,2.65,5,0,1,1,0.1,0.0,0.4
DQN,1,49,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,50,-4.824999999999997,150,0,0,4,0.6366666666666666,0.0,8.180000000000001
DQN,1,51,2.7379999999999995,4,0,1,1,0.0375,0.0,0.32
DQN,1,52,2.819999999999994,150,0,0,4,0.2274999999999999,0.0006666666666666668,3.0600000000000005
DQN,1,53,2.6599999999999997,7,0,1,1,0.05357142857142857,0.014285714285714287,0.6
DQN,1,54,-4.512999999999994,150,0,0,4,0.6773333333333333,0.0006666666666666668,5.25
DQN,1,55,0.9210000000000038,150,0,0,4,0.357,0.0006666666666666668,3.6100000000000003
DQN,1,56,2.67,3,0,1,0,0.0,0.0,0.24
DQN,1,57,2.67,3,0,1,0,0.0,0.0,0.24
DQN,1,58,2.7359999999999998,5,0,1,1,0.06,0.0,0.4
DQN,1,59,2.65,6,0,1,1,0.0625,0.016666666666666666,0.52
DQN,1,60,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,61,1.7489999999999981,150,0,0,4,0.2571666666666666,0.0020000000000000005,4.209999999999999
DQN,1,62,1.3330000000000006,150,0,0,4,0.4193333333333332,0.0006666666666666668,1.4300000000000002
DQN,1,63,0.9690000000000026,150,0,0,4,0.3588333333333333,0.0006666666666666668,3.6099999999999994
DQN,1,64,2.7399999999999998,3,0,1,0,0.0,0.0,0.24
DQN,1,65,-0.04199999999999981,150,0,0,4,0.4393333333333333,0.0006666666666666668,2.1000000000000005
DQN,1,66,-0.33899999999999963,150,0,0,4,0.2678333333333333,0.0020000000000000005,6.529999999999999
DQN,1,67,6.082999999999988,150,0,0,2,0.046,0.0006666666666666668,1.87
DQN,1,68,2.67,3,0,1,0,0.0,0.0,0.24
