method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
RecurrentPPO,3,0,-52.20099999999999,125,1,0,4,2.467600000000001,0.0,10.0
RecurrentPPO,3,1,-35.538,48,1,0,4,2.150520833333333,0.0,3.8400000000000003
RecurrentPPO,3,2,-40.297,36,1,0,4,2.195138888888889,0.0,2.8800000000000003
RecurrentPPO,3,3,-87.31199999999994,146,1,0,4,3.203938356164383,0.0,11.68
RecurrentPPO,3,4,-67.30700000000003,123,1,0,4,3.44329268292683,0.0,9.84
RecurrentPPO,3,5,-45.016,55,1,0,4,1.5422727272727268,0.0,4.4
RecurrentPPO,3,6,-30.685,35,1,0,4,1.582142857142857,0.0,2.8000000000000003
RecurrentPPO,3,7,-48.19300000000008,150,0,0,4,3.6423333333333328,0.0,12.0
RecurrentPPO,3,8,-32.544,20,1,0,4,1.7712499999999998,0.0,1.6000000000000003
RecurrentPPO,3,9,-42.538,66,1,0,4,2.5659090909090914,0.0,5.28
RecurrentPPO,3,10,-37.864999999999995,35,1,0,4,1.4642857142857142,0.0,2.8000000000000003
RecurrentPPO,3,11,-34.444,67,1,0,4,1.2619402985074628,0.0,5.36
RecurrentPPO,3,12,-48.173999999999964,150,0,0,4,3.614499999999999,0.0,12.0
RecurrentPPO,3,13,-43.155,37,1,0,4,2.351351351351351,0.0,2.9600000000000004
RecurrentPPO,3,14,-30.134999999999998,33,1,0,4,1.0946969696969697,0.0,2.64
RecurrentPPO,3,15,-59.96200000000003,115,1,0,4,2.868695652173913,0.0,9.2
RecurrentPPO,3,16,-53.729,86,1,0,4,3.119767441860465,0.0,6.88
RecurrentPPO,3,17,-34.99700000000001,79,1,0,4,1.5636075949367085,0.0,6.32
RecurrentPPO,3,18,-49.28999999999999,81,1,0,4,2.4537037037037033,0.0,6.4799999999999995
RecurrentPPO,3,19,-36.77800000000001,150,0,0,4,2.775666666666666,0.0,12.0
RecurrentPPO,3,20,-56.04799999999997,150,0,0,4,3.302333333333332,0.0,12.0
RecurrentPPO,3,21,-48.542,70,1,0,4,2.9771428571428578,0.0,5.6000000000000005
RecurrentPPO,3,22,-56.289000000000016,103,1,0,4,2.792961165048544,0.0,8.239999999999998
RecurrentPPO,3,23,-42.126999999999995,70,1,0,4,2.521785714285714,0.0,5.6000000000000005
RecurrentPPO,3,24,-44.477000000000004,66,1,0,4,1.9606060606060607,0.0,5.28
RecurrentPPO,3,25,-45.58,60,1,0,4,2.7416666666666667,0.0,4.800000000000001
RecurrentPPO,3,26,-50.35400000000004,150,0,0,4,3.101166666666666,0.0,12.0
RecurrentPPO,3,27,-35.85,26,1,0,4,1.0817307692307692,0.0,2.08
RecurrentPPO,3,28,-83.28799999999994,127,1,0,4,3.5047244094488175,0.0,10.16
RecurrentPPO,3,29,-45.366,61,1,0,4,2.6057377049180337,0.0,4.880000000000001
RecurrentPPO,3,30,-38.967,44,1,0,4,1.798863636363636,0.0,3.5200000000000005
RecurrentPPO,3,31,-43.524,43,1,0,4,1.274418604651163,0.0,3.4400000000000004
RecurrentPPO,3,32,-39.086,61,1,0,4,2.460245901639345,0.0,4.880000000000001
RecurrentPPO,3,33,-49.39800000000001,81,1,0,4,3.269753086419753,0.0,6.4799999999999995
RecurrentPPO,3,34,-56.64800000000001,67,1,0,4,2.63955223880597,0.0,5.36
RecurrentPPO,3,35,-42.019999999999996,58,1,0,4,2.612068965517242,0.0,4.640000000000001
RecurrentPPO,3,36,-46.96099999999999,69,1,0,4,2.8398550724637674,0.0,5.5200000000000005
RecurrentPPO,3,37,-37.438,55,1,0,4,1.9222727272727276,0.0,4.4
RecurrentPPO,3,38,-37.331999999999994,40,1,0,4,1.41,0.0,3.2
RecurrentPPO,3,39,-36.455999999999996,54,1,0,4,1.5662037037037033,0.0,4.32
RecurrentPPO,3,40,-66.172,91,1,0,4,3.531868131868131,0.0,7.279999999999999
RecurrentPPO,3,41,-39.83,71,1,0,4,2.262323943661972,0.0,5.680000000000001
RecurrentPPO,3,42,-41.190999999999995,55,1,0,4,2.19,0.0,4.4
RecurrentPPO,3,43,-45.58099999999999,78,1,0,4,2.5730769230769237,0.0,6.24
RecurrentPPO,3,44,-33.596999999999994,56,1,0,4,1.6232142857142857,0.0,4.48
RecurrentPPO,3,45,-69.87199999999994,142,1,0,4,3.087323943661971,0.0,11.36
RecurrentPPO,3,46,-62.75199999999998,110,1,0,4,3.021818181818182,0.0,8.799999999999999
RecurrentPPO,3,47,-38.129999999999995,30,1,0,4,2.066666666666667,0.0,2.4000000000000004
RecurrentPPO,3,48,-51.72999999999999,89,1,0,4,3.056179775280899,0.0,7.119999999999999
RecurrentPPO,3,49,-39.476000000000056,150,0,0,4,2.9305000000000003,0.0,12.0
RecurrentPPO,3,50,-36.123,41,1,0,4,1.7951219512195125,0.0,3.2800000000000002
RecurrentPPO,3,51,-41.50400000000009,150,0,0,4,3.140333333333333,0.0,12.0
RecurrentPPO,3,52,-45.17300000000009,150,0,0,4,3.3906666666666667,0.0,12.0
RecurrentPPO,3,53,-79.45999999999995,123,1,0,4,3.543699186991869,0.0,9.84
RecurrentPPO,3,54,-54.988,99,1,0,4,2.5957070707070704,0.0,7.919999999999999
RecurrentPPO,3,55,-69.17999999999995,141,1,0,4,2.945035460992907,0.0,11.280000000000001
RecurrentPPO,3,56,-30.805999999999997,48,1,0,4,1.2463541666666667,0.0,3.8400000000000003
RecurrentPPO,3,57,-65.898,113,1,0,4,2.4577433628318586,0.0,9.04
RecurrentPPO,3,58,-49.128000000000014,150,0,0,4,3.143166666666667,0.0,12.0
RecurrentPPO,3,59,-44.601,38,1,0,4,2.038157894736842,0.0,3.0400000000000005
RecurrentPPO,3,60,-59.59599999999997,96,1,0,4,3.757291666666666,0.0,7.679999999999999
RecurrentPPO,3,61,-81.59799999999998,75,1,0,4,3.288,0.0,6.0
RecurrentPPO,3,62,-52.538000000000004,86,1,0,4,2.470639534883721,0.0,6.88
RecurrentPPO,3,63,-50.347,51,1,0,4,1.7578431372549022,0.0,4.08
RecurrentPPO,3,64,-50.046000000000014,92,1,0,4,2.991304347826086,0.0,7.359999999999999
RecurrentPPO,3,65,-55.34599999999999,105,1,0,4,2.3114285714285714,0.0,8.399999999999999
RecurrentPPO,3,66,-79.54400000000001,138,1,0,4,3.186050724637681,0.0,11.04
RecurrentPPO,3,67,-53.541999999999994,76,1,0,4,2.103947368421053,0.0,6.08
RecurrentPPO,3,68,-68.36200000000004,129,1,0,4,3.4187984496124026,0.0,10.32
RecurrentPPO,3,69,-49.94499999999999,98,1,0,4,2.1198979591836733,0.0,7.839999999999999
RecurrentPPO,3,70,-52.489999999999995,77,1,0,4,2.6931818181818175,0.0,6.16
RecurrentPPO,3,71,-54.09600000000003,97,1,0,4,3.2855670103092782,0.0,7.759999999999999
RecurrentPPO,3,72,-55.94599999999997,150,0,0,4,3.7371666666666656,0.0,12.0
RecurrentPPO,3,73,-54.899,86,1,0,4,3.218604651162791,0.0,6.88
RecurrentPPO,3,74,-48.733999999999995,96,1,0,4,2.3481770833333333,0.0,7.679999999999999
RecurrentPPO,3,75,-76.20399999999995,97,1,0,4,3.273711340206185,0.0,7.759999999999999
RecurrentPPO,3,76,-62.467999999999975,121,1,0,4,3.5049586776859503,0.0,9.68
RecurrentPPO,3,77,-64.344,150,0,0,4,3.3911666666666656,0.0,12.0
RecurrentPPO,3,78,-50.74799999999999,91,1,0,4,3.0134615384615375,0.0,7.279999999999999
RecurrentPPO,3,79,-63.36599999999999,94,1,0,4,2.8106382978723397,0.0,7.52
RecurrentPPO,3,80,-46.572,44,1,0,4,1.9124999999999994,0.0,3.5200000000000005
RecurrentPPO,3,81,-31.05300000000001,150,0,0,4,2.249,0.0,12.0
RecurrentPPO,3,82,-60.44400000000001,149,1,0,4,2.708389261744966,0.0,11.92
RecurrentPPO,3,83,-57.69799999999999,93,1,0,4,2.806182795698925,0.0,7.4399999999999995
RecurrentPPO,3,84,-65.24000000000002,130,1,0,4,3.453846153846154,0.0,10.4
RecurrentPPO,3,85,-38.79999999999999,150,0,0,4,2.915,0.0,12.0
RecurrentPPO,3,86,-60.048,75,1,0,4,2.521333333333333,0.0,6.0
RecurrentPPO,3,87,-49.97000000000001,61,1,0,4,2.565573770491803,0.0,4.880000000000001
RecurrentPPO,3,88,-36.61,48,1,0,4,1.34375,0.0,3.8400000000000003
RecurrentPPO,3,89,-54.922,69,1,0,4,3.3173913043478263,0.0,5.5200000000000005
RecurrentPPO,3,90,-46.107,52,1,0,4,2.493269230769231,0.0,4.16
RecurrentPPO,3,91,-65.65600000000002,65,1,0,4,3.1376923076923076,0.0,5.2
RecurrentPPO,3,92,-28.07,34,1,0,4,0.9742647058823529,0.0,2.72
RecurrentPPO,3,93,-66.70000000000002,137,1,0,4,3.5693430656934297,0.0,10.96
RecurrentPPO,3,94,-50.60600000000001,106,1,0,4,1.915801886792453,0.0,8.479999999999999
RecurrentPPO,3,95,-67.13399999999999,105,1,0,4,3.3290476190476186,0.0,8.399999999999999
RecurrentPPO,3,96,-69.9600000000001,147,1,0,4,3.151360544217687,0.0,11.76
RecurrentPPO,3,97,-44.652,37,1,0,4,2.2371621621621625,0.0,2.9600000000000004
RecurrentPPO,3,98,-41.516,65,1,0,4,2.3876923076923076,0.0,5.2
RecurrentPPO,3,99,-62.269999999999996,83,1,0,4,2.7334337349397595,0.0,6.64
RecurrentPPO,3,100,-69.464,84,1,0,4,2.6553571428571434,0.0,6.72
RecurrentPPO,3,101,-30.561,27,1,0,4,1.1046296296296296,0.0,2.16
RecurrentPPO,3,102,-35.58199999999999,150,0,0,4,2.2718333333333325,0.0,12.0
RecurrentPPO,3,103,-79.42099999999999,150,0,0,4,3.317166666666666,0.0,12.0
RecurrentPPO,3,104,-43.689000000000014,150,0,0,4,3.2611666666666674,0.0,12.0
RecurrentPPO,3,105,-35.248000000000005,38,1,0,4,2.0980263157894736,0.0,3.0400000000000005
RecurrentPPO,3,106,-39.39,46,1,0,4,2.331521739130435,0.0,3.6800000000000006
RecurrentPPO,3,107,-26.404,26,1,0,4,0.8528846153846155,0.0,2.08
RecurrentPPO,3,108,-40.257999999999996,67,1,0,4,2.234701492537314,0.0,5.36
RecurrentPPO,3,109,-37.646,42,1,0,4,2.073214285714286,0.0,3.3600000000000003
RecurrentPPO,3,110,-52.875000000000014,85,1,0,4,2.963235294117647,0.0,6.8
RecurrentPPO,3,111,-79.53,149,1,0,4,3.3557046979865763,0.0,11.92
RecurrentPPO,3,112,-43.57,75,1,0,4,2.1100000000000003,0.0,6.0
RecurrentPPO,3,113,-57.247,63,1,0,4,2.5519841269841272,0.0,5.040000000000001
RecurrentPPO,3,114,-71.285,148,1,0,4,3.081081081081081,0.0,11.84
RecurrentPPO,3,115,-51.087999999999994,77,1,0,4,2.8097402597402596,0.0,6.16
RecurrentPPO,3,116,-28.119,29,1,0,4,1.053448275862069,0.0,2.3200000000000003
RecurrentPPO,3,117,-37.93,73,1,0,4,1.8544520547945205,0.0,5.84
RecurrentPPO,3,118,-30.34,27,1,0,4,0.8935185185185185,0.0,2.16
RecurrentPPO,3,119,-36.586,68,1,0,4,1.7805147058823527,0.0,5.44
RecurrentPPO,3,120,-41.215000000000074,150,0,0,4,3.1191666666666666,0.0,12.0
RecurrentPPO,3,121,-55.052,80,1,0,4,2.7206249999999996,0.0,6.3999999999999995
RecurrentPPO,3,122,-55.135999999999996,106,1,0,4,3.1186320754716976,0.0,8.479999999999999
RecurrentPPO,3,123,-52.11200000000002,92,1,0,4,2.9703804347826086,0.0,7.359999999999999
RecurrentPPO,3,124,-49.63600000000001,110,1,0,4,2.021136363636364,0.0,8.799999999999999
RecurrentPPO,3,125,-30.585,33,1,0,4,1.568181818181818,0.0,2.64
RecurrentPPO,3,126,-67.27,118,1,0,4,3.042372881355933,0.0,9.44
RecurrentPPO,3,127,-35.408,58,1,0,4,1.909051724137931,0.0,4.640000000000001
RecurrentPPO,3,128,-55.56999999999998,74,1,0,4,3.0,0.0,5.92
RecurrentPPO,3,129,-46.164,56,1,0,4,3.1906250000000003,0.0,4.48
RecurrentPPO,3,130,-70.27999999999997,136,1,0,4,2.708639705882353,0.0,10.879999999999999
RecurrentPPO,3,131,-41.362000000000016,150,0,0,4,3.099333333333333,0.0,12.0
RecurrentPPO,3,132,-67.073,95,1,0,4,3.4892105263157904,0.0,7.6
RecurrentPPO,3,133,-41.679,58,1,0,4,2.1646551724137932,0.0,4.640000000000001
RecurrentPPO,3,134,-65.98299999999998,79,1,0,4,3.2496835443037986,0.0,6.32
RecurrentPPO,3,135,-61.10300000000001,130,1,0,4,2.9325,0.0,10.4
RecurrentPPO,3,136,-53.105000000000004,56,1,0,4,2.310267857142857,0.0,4.48
RecurrentPPO,3,137,-47.72999999999999,86,1,0,4,2.6119186046511627,0.0,6.88
RecurrentPPO,3,138,-53.197999999999986,93,1,0,4,2.7295698924731187,0.0,7.4399999999999995
RecurrentPPO,3,139,-42.778999999999996,68,1,0,4,2.066911764705882,0.0,5.44
RecurrentPPO,3,140,-26.034,22,1,0,4,0.8545454545454544,0.0,1.7600000000000005
RecurrentPPO,3,141,-51.98399999999999,101,1,0,4,2.769059405940593,0.0,8.079999999999998
RecurrentPPO,3,142,-37.129,32,1,0,4,1.696875,0.0,2.56
RecurrentPPO,3,143,-43.931,42,1,0,4,2.183333333333333,0.0,3.3600000000000003
RecurrentPPO,3,144,-78.89200000000001,93,1,0,4,3.719354838709676,0.0,7.4399999999999995
RecurrentPPO,3,145,-68.89000000000001,82,1,0,4,2.158536585365854,0.0,6.56
RecurrentPPO,3,146,-41.22900000000003,150,0,0,4,3.0303333333333335,0.0,12.0
RecurrentPPO,3,147,-43.20399999999999,49,1,0,4,2.5826530612244896,0.0,3.9200000000000004
RecurrentPPO,3,148,-44.372,37,1,0,4,1.8250000000000002,0.0,2.9600000000000004
RecurrentPPO,3,149,-61.28299999999999,135,1,0,4,2.8164814814814814,0.0,10.8
RecurrentPPO,3,150,-46.11399999999997,150,0,0,4,3.436999999999998,0.0,12.0
RecurrentPPO,3,151,-47.179,77,1,0,4,2.8642857142857148,0.0,6.16
RecurrentPPO,3,152,-51.10799999999999,70,1,0,4,2.405,0.0,5.6000000000000005
RecurrentPPO,3,153,-70.08599999999998,82,1,0,4,3.468902439024389,0.0,6.56
RecurrentPPO,3,154,-43.45399999999999,70,1,0,4,2.6221428571428564,0.0,5.6000000000000005
RecurrentPPO,3,155,-37.57599999999999,39,1,0,4,2.7455128205128205,0.0,3.1200000000000006
RecurrentPPO,3,156,-42.538,68,1,0,4,2.310294117647059,0.0,5.44
RecurrentPPO,3,157,-45.627999999999986,59,1,0,4,2.626694915254238,0.0,4.720000000000001
RecurrentPPO,3,158,-52.82000000000003,150,0,0,4,3.450833333333333,0.0,12.0
RecurrentPPO,3,159,-28.537,28,1,0,4,1.2999999999999996,0.0,2.24
RecurrentPPO,3,160,-36.519999999999996,47,1,0,4,1.8271276595744683,0.0,3.7600000000000007
RecurrentPPO,3,161,-34.003,31,1,0,4,1.5798387096774194,0.0,2.4800000000000004
RecurrentPPO,3,162,-45.687999999999995,56,1,0,4,2.9839285714285717,0.0,4.48
RecurrentPPO,3,163,-43.41,35,1,0,4,1.9392857142857143,0.0,2.8000000000000003
RecurrentPPO,3,164,-38.897999999999996,61,1,0,4,2.4790983606557377,0.0,4.880000000000001
RecurrentPPO,3,165,-74.65299999999999,99,1,0,4,3.5022727272727274,0.0,7.919999999999999
RecurrentPPO,3,166,-50.086,75,1,0,4,2.847666666666667,0.0,6.0
RecurrentPPO,3,167,-66.55300000000001,118,1,0,4,3.2540254237288138,0.0,9.44
RecurrentPPO,3,168,-32.46300000000003,150,0,0,4,2.3956666666666666,0.0,12.0
RecurrentPPO,3,169,-35.583999999999996,48,1,0,4,2.2354166666666666,0.0,3.8400000000000003
RecurrentPPO,3,170,-42.724999999999994,51,1,0,4,1.875,0.0,4.08
RecurrentPPO,3,171,-58.946000000000026,150,0,0,4,3.6246666666666654,0.0,12.0
RecurrentPPO,3,172,-40.153999999999996,29,1,0,4,1.7689655172413794,0.0,2.3200000000000003
RecurrentPPO,3,173,-61.885999999999996,76,1,0,4,3.3101973684210533,0.0,6.08
RecurrentPPO,3,174,-52.682,77,1,0,4,2.870454545454546,0.0,6.16
RecurrentPPO,3,175,-66.129,92,1,0,4,3.428532608695652,0.0,7.359999999999999
RecurrentPPO,3,176,-66.37600000000002,84,1,0,4,3.660119047619046,0.0,6.72
RecurrentPPO,3,177,-80.39800000000002,144,1,0,4,3.426041666666667,0.0,11.52
RecurrentPPO,3,178,-32.562,43,1,0,4,1.7040697674418606,0.0,3.4400000000000004
RecurrentPPO,3,179,-71.92599999999999,100,1,0,4,3.3532499999999987,0.0,7.999999999999999
RecurrentPPO,3,180,-96.35,89,1,0,4,3.2219101123595504,0.0,7.119999999999999
RecurrentPPO,3,181,-51.19499999999997,108,1,0,4,2.6875,0.0,8.639999999999999
RecurrentPPO,3,182,-40.93900000000001,78,1,0,4,2.053525641025641,0.0,6.24
RecurrentPPO,3,183,-39.787,53,1,0,4,1.5759433962264149,0.0,4.24
RecurrentPPO,3,184,-27.854,25,1,0,4,0.5169999999999999,0.0,2.0
RecurrentPPO,3,185,-29.362,20,1,0,4,1.22625,0.0,1.6000000000000003
RecurrentPPO,3,186,-69.682,131,1,0,4,2.8666030534351137,0.0,10.48
RecurrentPPO,3,187,-35.899,46,1,0,4,1.6260869565217393,0.0,3.6800000000000006
RecurrentPPO,3,188,-56.738,80,1,0,4,3.5809374999999997,0.0,6.3999999999999995
RecurrentPPO,3,189,-52.63999999999999,79,1,0,4,2.096518987341772,0.0,6.32
RecurrentPPO,3,190,-43.53399999999999,75,1,0,4,2.3706666666666663,0.0,6.0
RecurrentPPO,3,191,-53.392,41,1,0,4,2.403048780487805,0.0,3.2800000000000002
RecurrentPPO,3,192,-59.535000000000025,118,1,0,4,3.0995762711864416,0.0,9.44
RecurrentPPO,3,193,-38.66,62,1,0,4,2.006048387096774,0.0,4.960000000000001
RecurrentPPO,3,194,-49.83200000000002,84,1,0,4,3.2220238095238094,0.0,6.72
RecurrentPPO,3,195,-41.882000000000005,55,1,0,4,1.6118181818181823,0.0,4.4
RecurrentPPO,3,196,-58.50199999999998,74,1,0,4,3.4310810810810817,0.0,5.92
RecurrentPPO,3,197,-41.242999999999974,150,0,0,4,3.1273333333333335,0.0,12.0
RecurrentPPO,3,198,-56.238,84,1,0,4,2.844940476190477,0.0,6.72
RecurrentPPO,3,199,-62.86400000000001,82,1,0,4,2.611890243902439,0.0,6.56
