method,seed,episode,return,ep_len,breach,contained,max_stage,avg_security_loss,avg_availability_loss,sum_action_cost
PPO,0,0,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,1,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,2,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,3,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,4,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,5,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,6,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,7,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,8,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,9,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,10,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,11,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,12,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,13,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,14,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,15,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,16,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,17,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,18,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,19,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,20,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,21,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,22,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,23,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,24,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,25,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,26,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,27,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,28,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,29,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,30,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,31,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,32,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,33,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,34,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,35,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,36,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,37,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,38,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,39,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,40,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,41,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,42,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,43,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,44,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,45,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,46,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,47,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,48,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,49,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,50,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,51,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,52,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,53,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,54,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,55,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,56,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,57,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,58,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,59,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,60,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,61,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,62,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,63,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,64,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,65,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,66,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,67,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,68,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,69,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,70,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,71,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,72,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,73,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,74,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,75,-15.330000000000002,11,1,0,4,0.9363636363636364,0.0,0.06
PPO,0,76,-15.345,11,1,0,4,0.9363636363636364,0.0,0.09
PPO,0,77,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,78,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,79,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,80,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,81,-13.585,10,1,0,4,0.8049999999999999,0.05,0.37
PPO,0,82,-12.07,8,1,0,4,0.875,0.0,0.14
PPO,0,83,-12.07,8,1,0,4,0.875,0.0,0.14
